project,image,username,score,timestamp,comment
images_to_score_20260516,11311_LeafPhotoA_2025-10-24 13_15_36.746-05_00.jpg,Libia,3.0,2026-05-18T08:59:13,
images_to_score_20260516,10323_LeafPhotoA_2025-10-23 10_08_54.268-05_00.jpg,Libia,3.0,2026-05-18T08:59:15,
images_to_score_20260516,21208_LeafPhotoA_2025-10-24 11_59_09.829-05_00.jpg,Libia,1.5,2026-05-18T08:59:19,
images_to_score_20260516,21515_LeafPhotoA_2025-10-24 15_21_02.209-05_00.jpg,Libia,1.5,2026-05-18T08:59:21,
images_to_score_20260516,20104_LeafPhotoA_2025-10-23 10_45_13.118-05_00.jpg,Libia,1.0,2026-05-18T08:59:23,
images_to_score_20260516,21019_LeafPhotoA_2025-10-24 11_17_16.824-05_00.jpg,Libia,2.0,2026-05-18T08:59:25,
images_to_score_20260516,20519_LeafPhotoA_2025-10-23 14_36_54.878-05_00.jpg,Libia,2.0,2026-05-18T08:59:27,
images_to_score_20260516,11013_LeafPhotoA_2025-10-24 11_21_52.021-05_00.jpg,Libia,2.0,2026-05-18T08:59:29,
images_to_score_20260516,10825_LeafPhotoA_2025-10-24 09_44_59.881-05_00.jpg,Libia,4.0,2026-05-18T08:59:35,
images_to_score_20260516,10208_LeafPhotoA_2025-10-21 16_16_41.101-05_00.jpg,Libia,3.5,2026-05-18T08:59:37,
images_to_score_20260516,10409_LeafPhotoA_2025-10-23 14_27_00.554-05_00.jpg,Libia,1.5,2026-05-18T08:59:43,
images_to_score_20260516,20218_LeafPhotoA_2025-10-23 11_38_55.486-05_00.jpg,Libia,2.0,2026-05-18T08:59:47,
images_to_score_20260516,21401_LeafPhotoA_2025-10-24 14_45_28.516-05_00.jpg,Libia,3.0,2026-05-18T08:59:50,
images_to_score_20260516,20119_LeafPhotoA_2025-10-23 11_04_58.923-05_00.jpg,Libia,3.0,2026-05-18T08:59:53,
images_to_score_20260516,10407_LeafPhotoA_2025-10-23 14_24_13.745-05_00.jpg,Libia,3.0,2026-05-18T08:59:54,
images_to_score_20260516,21304_LeafPhotoA_2025-10-24 14_14_24.633-05_00.jpg,Libia,1.0,2026-05-18T08:59:56,
images_to_score_20260516,11020_LeafPhotoA_2025-10-24 11_28_23.498-05_00.jpg,Libia,3.0,2026-05-18T08:59:58,
images_to_score_20260516,10622_LeafPhotoA_2025-10-23 16_18_15.817-05_00.jpg,Libia,2.5,2026-05-18T09:00:00,
images_to_score_20260516,20721_LeafPhotoA_2025-10-23 16_13_34.733-05_00.jpg,Libia,3.0,2026-05-18T09:00:05,
images_to_score_20260516,10205_LeafPhotoA_2025-10-21 16_11_45.527-05_00.jpg,Libia,4.0,2026-05-18T09:00:12,
images_to_score_20260516,11114_LeafPhotoA_2025-10-24 11_51_16.450-05_00.jpg,Libia,4.0,2026-05-18T09:00:16,
images_to_score_20260516,10418_LeafPhotoA_2025-10-23 14_39_10.180-05_00.jpg,Libia,2.5,2026-05-18T09:00:19,
images_to_score_20260516,21503_LeafPhotoA_2025-10-24 15_09_05.136-05_00.jpg,Libia,1.5,2026-05-18T09:00:22,
images_to_score_20260516,10206_LeafPhotoA_2025-10-21 16_13_45.262-05_00.jpg,Libia,3.0,2026-05-18T09:00:28,
images_to_score_20260516,20221_LeafPhotoA_2025-10-23 11_42_07.435-05_00.jpg,Libia,3.0,2026-05-18T09:00:30,
images_to_score_20260516,11114_LeafPhotoA_2025-10-24 11_50_59.948-05_00.jpg,Libia,4.0,2026-05-18T09:00:33,
images_to_score_20260516,21502_LeafPhotoA_2025-10-24 15_08_05.029-05_00.jpg,Libia,2.0,2026-05-18T09:00:35,
images_to_score_20260516,20401_LeafPhotoA_2025-10-23 13_57_03.873-05_00.jpg,Libia,1.5,2026-05-18T09:00:37,
images_to_score_20260516,20406_LeafPhotoA_2025-10-23 14_01_23.390-05_00.jpg,Libia,1.0,2026-05-18T09:00:39,
images_to_score_20260516,10202_LeafPhotoA_2025-10-21 16_05_52.777-05_00.jpg,Libia,4.5,2026-05-18T09:00:43,
images_to_score_20260516,11008_LeafPhotoA_2025-10-24 11_09_03.749-05_00.jpg,Libia,3.0,2026-05-18T09:00:45,
images_to_score_20260516,11403_LeafPhotoA_2025-10-24 13_45_04.619-05_00.jpg,Libia,2.5,2026-05-18T09:00:48,
images_to_score_20260516,20516_LeafPhotoA_2025-10-23 14_34_42.927-05_00.jpg,Libia,2.0,2026-05-18T09:00:50,
images_to_score_20260516,21103_LeafPhotoA_2025-10-24 11_31_46.267-05_00.jpg,Libia,3.0,2026-05-18T09:00:55,
images_to_score_20260516,21103_LeafPhotoA_2025-10-24 11_31_26.369-05_00.jpg,Libia,2.0,2026-05-18T09:01:00,
images_to_score_20260516,21218_LeafPhotoA_2025-10-24 12_11_22.135-05_00.jpg,Libia,2.5,2026-05-18T09:01:03,
images_to_score_20260516,20104_LeafPhotoA_2025-10-23 10_45_24.771-05_00.jpg,Libia,1.0,2026-05-18T09:01:05,
images_to_score_20260516,11504_LeafPhotoA_2025-10-24 14_10_55.149-05_00.jpg,Libia,1.5,2026-05-18T09:01:08,
images_to_score_20260516,11605_LeafPhotoA_2025-10-24 14_38_41.490-05_00.jpg,Libia,3.0,2026-05-18T09:01:17,
images_to_score_20260516,10219_LeafPhotoA_2025-10-21 16_29_28.049-05_00.jpg,Libia,3.0,2026-05-18T09:01:25,
images_to_score_20260516,11019_LeafPhotoA_2025-10-24 11_26_08.786-05_00.jpg,Libia,3.0,2026-05-18T09:01:28,
images_to_score_20260516,11613_LeafPhotoA_2025-10-24 14_44_31.793-05_00.jpg,Libia,2.5,2026-05-18T09:01:30,
images_to_score_20260516,21520_LeafPhotoA_2025-10-24 15_23_25.688-05_00.jpg,Libia,2.5,2026-05-18T09:01:31,
images_to_score_20260516,20415_LeafPhotoA_2025-10-23 14_07_31.743-05_00.jpg,Libia,2.0,2026-05-18T09:01:33,
images_to_score_20260516,10920_LeafPhotoA_2025-10-24 10_43_54.124-05_00.jpg,Libia,1.0,2026-05-18T09:01:35,
images_to_score_20260516,11012_LeafPhotoA_2025-10-24 11_18_53.647-05_00.jpg,Libia,1.5,2026-05-18T09:01:40,
images_to_score_20260516,21103_LeafPhotoA_2025-10-24 11_31_08.247-05_00.jpg,Libia,2.0,2026-05-18T09:01:43,
images_to_score_20260516,21107_LeafPhotoA_2025-10-24 11_34_50.609-05_00.jpg,Libia,3.0,2026-05-18T09:01:45,
images_to_score_20260516,10712_LeafPhotoA_2025-10-23 16_52_57.314-05_00.jpg,Libia,2.0,2026-05-18T09:01:46,
images_to_score_20260516,21026_LeafPhotoA_2025-10-24 11_28_35.435-05_00.jpg,Libia,2.0,2026-05-18T09:02:10,
images_to_score_20260516,11105_LeafPhotoA_2025-10-24 11_44_10.665-05_00.jpg,Libia,1.5,2026-05-18T09:02:13,
images_to_score_20260516,20114_LeafPhotoA_2025-10-23 10_58_54.718-05_00.jpg,Libia,1.5,2026-05-18T09:02:15,
images_to_score_20260516,11102_LeafPhotoA_2025-10-24 11_40_54.220-05_00.jpg,Libia,2.5,2026-05-18T09:02:18,
images_to_score_20260516,21406_LeafPhotoA_2025-10-24 14_47_38.883-05_00.jpg,Libia,2.5,2026-05-18T09:02:21,
images_to_score_20260516,10408_LeafPhotoA_2025-10-23 14_25_36.298-05_00.jpg,Libia,4.5,2026-05-18T09:02:25,
images_to_score_20260516,10314_LeafPhotoA_2025-10-23 10_02_24.077-05_00.jpg,Libia,4.0,2026-05-18T09:02:27,
images_to_score_20260516,11001_LeafPhotoA_2025-10-24 10_58_55.760-05_00.jpg,Libia,1.5,2026-05-18T09:02:34,
images_to_score_20260516,10111_LeafPhotoA_2025-10-15 15_54_07.041-05_00.jpg,Libia,3.0,2026-05-18T09:02:37,
images_to_score_20260516,10123_LeafPhotoA_2025-10-15 16_02_58.040-05_00.jpg,Libia,5.0,2026-05-18T09:02:42,
images_to_score_20260516,20502_LeafPhotoA_2025-10-23 14_26_36.045-05_00.jpg,Libia,3.0,2026-05-18T09:02:45,
images_to_score_20260516,21121_LeafPhotoA_2025-10-24 11_48_23.673-05_00.jpg,Libia,2.5,2026-05-18T09:02:48,
images_to_score_20260516,20425_LeafPhotoA_2025-10-23 14_21_27.066-05_00.jpg,Libia,2.5,2026-05-18T09:02:50,
images_to_score_20260516,21127_LeafPhotoA_2025-10-24 11_53_49.181-05_00.jpg,Libia,2.5,2026-05-18T09:02:51,
images_to_score_20260516,10818_LeafPhotoA_2025-10-24 09_38_06.909-05_00.jpg,Libia,3.0,2026-05-18T09:02:56,
images_to_score_20260516,20106_LeafPhotoA_2025-10-23 10_47_17.512-05_00.jpg,Libia,2.5,2026-05-18T09:02:57,
images_to_score_20260516,20427_LeafPhotoA_2025-10-23 14_23_26.351-05_00.jpg,Libia,4.0,2026-05-18T09:03:01,
images_to_score_20260516,11505_LeafPhotoA_2025-10-24 14_11_35.220-05_00.jpg,Libia,1.5,2026-05-18T09:03:04,
images_to_score_20260516,21503_LeafPhotoA_2025-10-24 15_10_12.048-05_00.jpg,Libia,2.5,2026-05-18T09:03:08,
images_to_score_20260516,20823_LeafPhotoA_2025-10-24 10_14_39.267-05_00.jpg,Libia,2.0,2026-05-18T09:03:10,
images_to_score_20260516,11211_LeafPhotoA_2025-10-24 12_18_53.319-05_00.jpg,Libia,3.0,2026-05-18T09:03:18,
images_to_score_20260516,21425_LeafPhotoA_2025-10-24 15_02_13.185-05_00.jpg,Libia,1.5,2026-05-18T09:03:21,
images_to_score_20260516,21123_LeafPhotoA_2025-10-24 11_51_29.467-05_00.jpg,Libia,2.0,2026-05-18T09:03:23,
images_to_score_20260516,10504_LeafPhotoA_2025-10-23 15_02_14.743-05_00.jpg,Libia,3.0,2026-05-18T09:03:25,
images_to_score_20260516,20708_LeafPhotoA_2025-10-23 16_03_20.393-05_00.jpg,Libia,2.0,2026-05-18T09:03:36,
images_to_score_20260516,10801_LeafPhotoA_2025-10-24 09_24_34.813-05_00.jpg,Libia,1.5,2026-05-18T09:03:39,
images_to_score_20260516,10801_LeafPhotoA_2025-10-24 09_24_34.813-05_00.jpg,Libia,skip,2026-05-18T09:03:43,
images_to_score_20260516,10820_LeafPhotoA_2025-10-24 09_39_43.441-05_00.jpg,Libia,4.5,2026-05-18T09:03:50,
images_to_score_20260516,20721_LeafPhotoA_2025-10-23 16_14_15.521-05_00.jpg,Libia,2.5,2026-05-18T09:03:54,
images_to_score_20260516,10522_LeafPhotoA_2025-10-23 15_35_45.914-05_00.jpg,Libia,3.0,2026-05-18T09:03:56,
images_to_score_20260516,10307_LeafPhotoA_2025-10-23 09_57_46.559-05_00.jpg,Libia,2.0,2026-05-18T09:03:58,
images_to_score_20260516,20517_LeafPhotoA_2025-10-23 14_35_38.972-05_00.jpg,Libia,2.0,2026-05-18T09:04:01,
images_to_score_20260516,20209_LeafPhotoA_2025-10-23 11_30_24.602-05_00.jpg,Libia,2.5,2026-05-18T09:04:04,
images_to_score_20260516,10214_LeafPhotoA_2025-10-21 16_23_00.437-05_00.jpg,Libia,3.0,2026-05-18T09:04:07,
images_to_score_20260516,11305_LeafPhotoA_2025-10-24 13_09_13.282-05_00.jpg,Libia,2.0,2026-05-18T09:04:10,
images_to_score_20260516,20112_LeafPhotoA_2025-10-23 10_56_43.907-05_00.jpg,Libia,2.0,2026-05-18T09:04:12,
images_to_score_20260516,10622_LeafPhotoA_2025-10-23 16_17_42.527-05_00.jpg,Libia,3.0,2026-05-18T09:04:15,
images_to_score_20260516,10717_LeafPhotoA_2025-10-23 16_58_10.122-05_00.jpg,Libia,2.0,2026-05-18T09:04:22,
images_to_score_20260516,20703_LeafPhotoA_2025-10-23 16_00_17.221-05_00.jpg,Libia,1.0,2026-05-18T09:04:24,
images_to_score_20260516,10509_LeafPhotoA_2025-10-23 15_11_37.026-05_00.jpg,Libia,1.0,2026-05-18T09:04:26,
images_to_score_20260516,20618_LeafPhotoA_2025-10-23 14_58_17.596-05_00.jpg,Libia,2.0,2026-05-18T09:04:29,
images_to_score_20260516,11220_LeafPhotoA_2025-10-24 12_21_48.175-05_00.jpg,Libia,2.0,2026-05-18T09:04:30,
images_to_score_20260516,20512_LeafPhotoA_2025-10-23 14_31_54.620-05_00.jpg,Libia,3.0,2026-05-18T09:04:37,
images_to_score_20260516,11105_LeafPhotoA_2025-10-24 11_44_40.988-05_00.jpg,Libia,1.5,2026-05-18T09:04:39,
images_to_score_20260516,20220_LeafPhotoA_2025-10-23 11_40_52.128-05_00.jpg,Libia,1.5,2026-05-18T09:04:43,
images_to_score_20260516,20521_LeafPhotoA_2025-10-23 14_38_26.539-05_00.jpg,Libia,3.0,2026-05-18T09:04:45,
images_to_score_20260516,11424_LeafPhotoA_2025-10-24 14_01_28.263-05_00.jpg,Libia,3.0,2026-05-18T09:04:47,
images_to_score_20260516,10725_LeafPhotoA_2025-10-23 17_07_13.010-05_00.jpg,Libia,4.0,2026-05-18T09:04:51,
images_to_score_20260516,20117_LeafPhotoA_2025-10-23 11_02_24.897-05_00.jpg,Libia,2.5,2026-05-18T09:05:03,
images_to_score_20260516,20425_LeafPhotoA_2025-10-23 14_21_36.557-05_00.jpg,Libia,3.0,2026-05-18T09:05:09,
images_to_score_20260516,20412_LeafPhotoA_2025-10-23 14_05_48.768-05_00.jpg,Libia,2.5,2026-05-18T09:05:12,
images_to_score_20260516,11602_LeafPhotoA_2025-10-24 14_35_58.483-05_00.jpg,Libia,3.0,2026-05-18T09:05:14,
images_to_score_20260516,20603_LeafPhotoA_2025-10-23 14_45_32.888-05_00.jpg,Libia,1.0,2026-05-18T09:05:16,
images_to_score_20260516,11115_LeafPhotoA_2025-10-24 11_52_27.808-05_00.jpg,Libia,3.0,2026-05-18T09:05:18,
images_to_score_20260516,21305_LeafPhotoA_2025-10-24 14_17_22.696-05_00.jpg,Libia,1.0,2026-05-18T09:05:21,
images_to_score_20260516,21020_LeafPhotoA_2025-10-24 11_20_00.197-05_00.jpg,Libia,2.5,2026-05-18T09:05:33,
images_to_score_20260516,20415_LeafPhotoA_2025-10-23 14_07_46.336-05_00.jpg,Libia,3.0,2026-05-18T09:05:36,
images_to_score_20260516,10810_LeafPhotoA_2025-10-24 09_31_45.051-05_00.jpg,Libia,2.5,2026-05-18T09:05:39,
images_to_score_20260516,11609_LeafPhotoA_2025-10-24 14_41_56.021-05_00.jpg,Libia,2.5,2026-05-18T09:05:41,
images_to_score_20260516,11111_LeafPhotoA_2025-10-24 11_48_31.412-05_00.jpg,Libia,4.5,2026-05-18T09:05:45,
images_to_score_20260516,11111_LeafPhotoA_2025-10-24 11_47_57.125-05_00.jpg,Libia,2.0,2026-05-18T09:05:50,
images_to_score_20260516,20506_LeafPhotoA_2025-10-23 14_28_34.702-05_00.jpg,Libia,3.0,2026-05-18T09:06:00,
images_to_score_20260516,10703_LeafPhotoA_2025-10-23 16_42_33.306-05_00.jpg,Libia,4.5,2026-05-18T09:06:03,
images_to_score_20260516,10710_LeafPhotoA_2025-10-23 16_50_53.037-05_00.jpg,Libia,4.0,2026-05-18T09:06:05,
images_to_score_20260516,10801_LeafPhotoA_2025-10-24 09_24_48.806-05_00.jpg,Libia,3.0,2026-05-18T09:06:07,
images_to_score_20260516,20521_LeafPhotoA_2025-10-23 14_38_38.214-05_00.jpg,Libia,2.0,2026-05-18T09:06:12,
images_to_score_20260516,21513_LeafPhotoA_2025-10-24 15_19_30.570-05_00.jpg,Libia,2.0,2026-05-18T09:06:14,
images_to_score_20260516,10221_LeafPhotoA_2025-10-21 16_31_53.189-05_00.jpg,Libia,3.0,2026-05-18T09:06:17,
images_to_score_20260516,20817_LeafPhotoA_2025-10-24 10_06_10.356-05_00.jpg,Libia,1.5,2026-05-18T09:06:20,
images_to_score_20260516,11109_LeafPhotoA_2025-10-24 11_46_22.448-05_00.jpg,Libia,2.5,2026-05-18T09:06:23,
images_to_score_20260516,11613_LeafPhotoA_2025-10-24 14_44_48.389-05_00.jpg,Libia,2.5,2026-05-18T09:06:26,
images_to_score_20260516,11513_LeafPhotoA_2025-10-24 14_18_17.030-05_00.jpg,Libia,3.5,2026-05-18T09:06:31,
images_to_score_20260516,20418_LeafPhotoA_2025-10-23 14_10_29.488-05_00.jpg,Libia,1.0,2026-05-18T09:06:33,
images_to_score_20260516,10927_LeafPhotoA_2025-10-24 10_51_53.782-05_00.jpg,Libia,1.5,2026-05-18T09:06:35,
images_to_score_20260516,11215_LeafPhotoA_2025-10-24 12_20_59.823-05_00.jpg,Libia,3.0,2026-05-18T09:06:45,
images_to_score_20260516,10406_LeafPhotoA_2025-10-23 14_22_39.670-05_00.jpg,Libia,3.0,2026-05-18T09:06:48,
images_to_score_20260516,10813_LeafPhotoA_2025-10-24 09_33_30.354-05_00.jpg,Libia,3.0,2026-05-18T09:06:50,
images_to_score_20260516,21218_LeafPhotoA_2025-10-24 12_10_33.843-05_00.jpg,Libia,2.5,2026-05-18T09:06:52,
images_to_score_20260516,10604_LeafPhotoA_2025-10-23 15_51_29.292-05_00.jpg,Libia,5.0,2026-05-18T09:06:54,
images_to_score_20260516,10804_LeafPhotoA_2025-10-24 09_26_53.930-05_00.jpg,Libia,1.5,2026-05-18T09:06:57,
images_to_score_20260516,20809_LeafPhotoA_2025-10-24 09_56_06.917-05_00.jpg,Libia,3.5,2026-05-18T09:07:04,
images_to_score_20260516,20210_LeafPhotoA_2025-10-23 11_31_47.881-05_00.jpg,Libia,3.0,2026-05-18T09:07:05,
images_to_score_20260516,10727_LeafPhotoA_2025-10-23 17_08_40.255-05_00.jpg,Libia,2.5,2026-05-18T09:07:07,
images_to_score_20260516,20124_LeafPhotoA_2025-10-23 11_09_34.936-05_00.jpg,Libia,2.0,2026-05-18T09:07:13,
images_to_score_20260516,10503_LeafPhotoA_2025-10-23 15_00_54.544-05_00.jpg,Libia,3.0,2026-05-18T09:07:15,
images_to_score_20260516,10604_LeafPhotoA_2025-10-23 15_50_56.691-05_00.jpg,Libia,3.0,2026-05-18T09:07:17,
images_to_score_20260516,11417_LeafPhotoA_2025-10-24 13_55_15.695-05_00.jpg,Libia,1.5,2026-05-18T09:07:20,
images_to_score_20260516,20503_LeafPhotoA_2025-10-23 14_27_29.580-05_00.jpg,Libia,2.5,2026-05-18T09:07:39,
images_to_score_20260516,11313_LeafPhotoA_2025-10-24 13_23_28.172-05_00.jpg,Libia,2.0,2026-05-18T09:07:40,
images_to_score_20260516,11202_LeafPhotoA_2025-10-24 12_02_25.679-05_00.jpg,Libia,2.5,2026-05-18T09:07:43,
images_to_score_20260516,20106_LeafPhotoA_2025-10-23 10_47_41.613-05_00.jpg,Libia,3.0,2026-05-18T09:07:47,
