project,image,username,score,timestamp,comment
sample800,6025_LeafPhotoA_2025-09-09 16_35_46.802-05_00.jpg,Ruben,1.5,2026-04-12T10:57:30,
sample800,1456_LeafPhotoB_2025-09-08 12_32_32.393-05_00.jpg,Ruben,1,2026-04-12T10:57:33,
sample800,2830_LeafPhotoA_2025-09-09 10_46_44.993-05_00.jpg,Ruben,1.5,2026-04-12T10:57:38,
sample800,2101_LeafPhotoA_2025-09-08 10_53_40.932-05_00.jpg,Ruben,1.5,2026-04-12T10:57:41,
sample800,1577_LeafPhotoA_2025-09-09 09_51_50.173-05_00.jpg,Ruben,2,2026-04-12T10:57:45,
sample800,1171_LeafPhotoA_2025-09-08 16_30_33.870-05_00.jpg,Ruben,2,2026-04-12T10:57:48,
sample800,2274_LeafPhotoA_2025-09-08 17_09_38.644-05_00.jpg,Ruben,2,2026-04-12T10:57:51,
sample800,1638_LeafPhotoA_2025-09-09 10_27_46.342-05_00.jpg,Ruben,3,2026-04-12T10:57:56,
sample800,2520_LeafPhotoA_2025-09-09 10_16_27.887-05_00.jpg,Ruben,1,2026-04-12T10:58:00,
sample800,1621_LeafPhotoA_2025-09-09 09_52_05.240-05_00.jpg,Ruben,1,2026-04-12T10:58:03,
sample800,1562_LeafPhotoA_2025-09-09 10_11_10.077-05_00.jpg,Ruben,1,2026-04-12T10:58:06,
sample800,1731_LeafPhotoA_2025-09-09 09_38_23.442-05_00.jpg,Ruben,1.5,2026-04-12T10:58:13,
sample800,2160_LeafPhotoA_2025-09-08 12_38_59.488-05_00.jpg,Ruben,2,2026-04-12T10:58:16,
sample800,1616_LeafPhotoA_2025-09-09 09_40_32.568-05_00.jpg,Ruben,1,2026-04-12T10:58:35,Watery lesions bounded by the veins suggest a bacterial disease
sample800,2750_LeafPhotoA_2025-09-09 11_21_52.462-05_00.jpg,Ruben,1.5,2026-04-12T10:58:38,
sample800,5036_LeafPhotoA_2025-09-09 17_09_05.761-05_00.jpg,Ruben,1.5,2026-04-12T10:58:41,
sample800,1302_LeafPhotoA_2025-09-08 10_22_31.224-05_00.jpg,Ruben,3,2026-04-12T10:58:45,
sample800,1627_LeafPhotoA_2025-09-09 10_06_34.203-05_00.jpg,Ruben,1.5,2026-04-12T10:58:49,
sample800,1864_LeafPhotoA_2025-09-09 13_32_45.370-05_00.jpg,Ruben,1,2026-04-12T10:58:52,
sample800,1666_LeafPhotoA_2025-09-09 09_55_47.332-05_00.jpg,Ruben,1,2026-04-12T10:58:56,
sample800,2903_LeafPhotoA_2025-09-09 16_19_58.490-05_00.jpg,Ruben,3,2026-04-12T10:59:00,
sample800,1284_LeafPhotoA_2025-09-08 16_03_16.136-05_00.jpg,Ruben,1.5,2026-04-12T10:59:03,
sample800,1908_LeafPhotoA_2025-09-09 14_44_38.996-05_00.jpg,Ruben,2.5,2026-04-12T10:59:08,
sample800,2257_LeafPhotoA_2025-09-08 12_26_38.283-05_00.jpg,Ruben,1.5,2026-04-12T10:59:11,
sample800,2331_LeafPhotoA_2025-09-08 10_59_46.770-05_00.jpg,Ruben,2.5,2026-04-12T10:59:16,
sample800,1987_LeafPhotoA_2025-09-09 16_24_58.420-05_00.jpg,Ruben,2,2026-04-12T10:59:19,
sample800,1004_LeafPhotoA_2025-09-08 09_23_15.296-05_00.jpg,Ruben,1.5,2026-04-12T10:59:26,
sample800,1578_LeafPhotoA_2025-09-09 09_51_18.559-05_00.jpg,Ruben,1,2026-04-12T10:59:30,
sample800,2402_LeafPhotoB_2025-09-08 10_41_29.920-05_00.jpg,Ruben,1,2026-04-12T10:59:33,
sample800,1915_LeafPhotoA_2025-09-09 14_54_52.435-05_00.jpg,Ruben,1.5,2026-04-12T11:02:32,Exserohilum turcicum
sample800,2551_LeafPhotoA_2025-09-09 11_08_14.599-05_00.jpg,Ruben,1.5,2026-04-12T11:02:35,
sample800,1365_LeafPhotoA_2025-09-08 12_47_18.027-05_00.jpg,Ruben,2,2026-04-12T11:03:39,
sample800,1714_LeafPhotoA_2025-09-09 09_09_41.593-05_00.jpg,Ruben,2.5,2026-04-12T11:03:43,
sample800,2763_LeafPhotoA_2025-09-09 16_11_24.849-05_00.jpg,Ruben,1.5,2026-04-12T11:03:52,
sample800,1904_LeafPhotoA_2025-09-09 14_38_44.936-05_00.jpg,Ruben,1.5,2026-04-12T11:03:56,
sample800,1815_LeafPhotoA_2025-09-09 09_11_08.154-05_00.jpg,Ruben,1,2026-04-12T11:04:02,
sample800,2744_LeafPhotoA_2025-09-09 11_15_01.877-05_00.jpg,Ruben,2,2026-04-12T11:04:07,
sample800,1312_LeafPhotoA_2025-09-08 09_29_19.242-05_00.jpg,Ruben,1,2026-04-12T11:04:10,
sample800,1445_LeafPhotoB_2025-09-08 10_33_50.397-05_00.jpg,Ruben,1.5,2026-04-12T11:04:13,
sample800,1572_LeafPhotoA_2025-09-09 09_56_18.547-05_00.jpg,Ruben,1,2026-04-12T11:04:30,Watery lesions bounded by the veins suggest a bacterial disease
sample800,2268_LeafPhotoA_2025-09-08 17_14_58.767-05_00.jpg,Ruben,1.5,2026-04-12T11:04:34,
sample800,6043_LeafPhotoA_2025-09-09 16_04_16.208-05_00.jpg,Ruben,2,2026-04-12T11:04:39,
sample800,1800_LeafPhotoA_2025-09-09 10_52_27.692-05_00.jpg,Ruben,1.5,2026-04-12T11:04:43,
sample800,2532_LeafPhotoA_2025-09-09 10_30_36.212-05_00.jpg,Ruben,1,2026-04-12T11:04:46,
sample800,1113_LeafPhotoA_2025-09-08 09_54_47.376-05_00.jpg,Ruben,1.5,2026-04-12T11:04:50,
sample800,2648_LeafPhotoA_2025-09-09 11_27_06.528-05_00.jpg,Ruben,1,2026-04-12T11:04:54,
sample800,1916_LeafPhotoA_2025-09-09 14_56_01.187-05_00.jpg,Ruben,1.5,2026-04-12T11:05:00,
sample800,2237_LeafPhotoA_2025-09-08 11_42_52.155-05_00.jpg,Ruben,1.5,2026-04-12T11:05:04,
sample800,1188_LeafPhotoA_2025-09-08 16_01_44.544-05_00.jpg,Ruben,2.5,2026-04-12T11:05:09,
sample800,1704_LeafPhotoA_2025-09-09 08_56_01.667-05_00.jpg,Ruben,2.5,2026-04-12T11:05:12,
sample800,2476_LeafPhotoB_2025-09-08 11_51_54.468-05_00.jpg,Ruben,1.5,2026-04-12T11:05:15,
sample800,1828_LeafPhotoA_2025-09-09 09_30_57.848-05_00.jpg,Ruben,2,2026-04-12T11:05:18,
sample800,1495_LeafPhotoB_2025-09-08 16_59_04.309-05_00.jpg,Ruben,1.5,2026-04-12T11:05:21,
sample800,2983_LeafPhotoA_2025-09-09 16_35_57.602-05_00.jpg,Ruben,2,2026-04-12T11:05:26,
sample800,1057_LeafPhotoA_2025-09-08 12_48_09.886-05_00.jpg,Ruben,4,2026-04-12T11:05:39,
sample800,1941_LeafPhotoA_2025-09-09 15_40_00.245-05_00.jpg,Ruben,2,2026-04-12T11:05:42,
sample800,5006_LeafPhotoA_2025-09-09 16_01_39.048-05_00.jpg,Ruben,1,2026-04-12T11:05:45,
sample800,1047_LeafPhotoA_2025-09-08 10_26_48.305-05_00.jpg,Ruben,1.5,2026-04-12T11:05:53,
sample800,2519_LeafPhotoA_2025-09-09 10_16_07.193-05_00.jpg,Ruben,1,2026-04-12T11:05:56,
sample800,1317_LeafPhotoA_2025-09-08 09_35_24.203-05_00.jpg,Ruben,3,2026-04-12T11:06:00,
sample800,1385_LeafPhotoA_2025-09-08 13_04_40.954-05_00.jpg,Ruben,3.5,2026-04-12T11:06:04,
sample800,2687_LeafPhotoA_2025-09-09 10_47_11.070-05_00.jpg,Ruben,1,2026-04-12T11:06:10,
sample800,2078_LeafPhotoA_2025-09-08 12_14_10.635-05_00.jpg,Ruben,2.5,2026-04-12T11:06:15,
sample800,1258_LeafPhotoA_2025-09-08 16_31_15.963-05_00.jpg,Ruben,2.5,2026-04-12T11:06:22,
sample800,2689_LeafPhotoA_2025-09-09 10_44_36.223-05_00.jpg,Ruben,1,2026-04-12T11:06:24,
sample800,2478_LeafPhotoB_2025-09-08 11_54_11.812-05_00.jpg,Ruben,1.5,2026-04-12T11:06:28,
sample800,1065_LeafPhotoA_2025-09-08 12_57_07.532-05_00.jpg,Ruben,1,2026-04-12T11:06:33,
sample800,1191_LeafPhotoA_2025-09-08 15_54_25.154-05_00.jpg,Ruben,2,2026-04-12T11:06:36,
sample800,2186_LeafPhotoA_2025-09-09 12_31_18.903-05_00.jpg,Ruben,1,2026-04-12T11:07:13,Circular lesions with a chlorotic halo are characteristic of Cercospora sorghi
sample800,1428_LeafPhotoB_2025-09-08 10_20_54.940-05_00.jpg,Ruben,1.5,2026-04-12T11:07:16,
sample800,2975_LeafPhotoA_2025-09-09 16_24_07.497-05_00.jpg,Ruben,1.5,2026-04-12T11:07:19,
sample800,2189_LeafPhotoA_2025-09-08 17_18_33.881-05_00.jpg,Ruben,1,2026-04-12T11:07:21,
sample800,2950_LeafPhotoA_2025-09-09 16_20_58.442-05_00.jpg,Ruben,2,2026-04-12T11:07:25,
sample800,1359_LeafPhotoA_2025-09-08 12_38_47.936-05_00.jpg,Ruben,2,2026-04-12T11:07:28,
sample800,2302_LeafPhotoA_2025-09-08 10_30_29.450-05_00.jpg,Ruben,2,2026-04-12T11:07:32,
sample800,2130_LeafPhotoA_2025-09-08 11_48_43.180-05_00.jpg,Ruben,2.5,2026-04-12T11:07:38,
sample800,1712_LeafPhotoA_2025-09-09 09_07_57.472-05_00.jpg,Ruben,3.5,2026-04-12T11:09:00,Watery lesions bounded by the veins suggest a bacterial disease
sample800,1605_LeafPhotoA_2025-09-09 09_07_08.633-05_00.jpg,Ruben,1.5,2026-04-12T11:09:03,
sample800,2222_LeafPhotoA_2025-09-08 11_22_53.252-05_00.jpg,Ruben,2,2026-04-12T11:09:06,
sample800,2185_LeafPhotoA_2025-09-09 12_32_19.175-05_00.jpg,Ruben,2,2026-04-12T11:09:11,
sample800,2469_LeafPhotoB_2025-09-08 11_46_21.698-05_00.jpg,Ruben,1.5,2026-04-12T11:09:14,
sample800,1389_LeafPhotoA_2025-09-08 13_08_37.035-05_00.jpg,Ruben,1.5,2026-04-12T11:09:18,
sample800,2145_LeafPhotoA_2025-09-08 12_12_59.236-05_00.jpg,Ruben,1.5,2026-04-12T11:09:23,
sample800,2453_LeafPhotoB_2025-09-08 11_31_31.055-05_00.jpg,Ruben,1.5,2026-04-12T11:09:27,
sample800,2672_LeafPhotoA_2025-09-09 11_46_40.643-05_00.jpg,Ruben,2,2026-04-12T11:09:30,
sample800,1587_LeafPhotoA_2025-09-09 09_38_26.336-05_00.jpg,Ruben,1.5,2026-04-12T11:09:33,
sample800,1223_LeafPhotoA_2025-09-08 10_03_13.455-05_00.jpg,Ruben,1.5,2026-04-12T11:09:38,
sample800,2150_LeafPhotoA_2025-09-08 12_22_07.286-05_00.jpg,Ruben,1.5,2026-04-12T11:09:44,
sample800,2178_LeafPhotoA_2025-09-09 12_22_12.377-05_00.jpg,Ruben,2,2026-04-12T11:09:51,
sample800,2536_LeafPhotoA_2025-09-09 10_35_28.301-05_00.jpg,Ruben,2,2026-04-12T11:09:55,
sample800,9260_LeafPhotoA_2025-09-08 12_05_57.503-05_00.jpg,Ruben,1,2026-04-12T11:09:57,
sample800,2197_LeafPhotoA_2025-09-08 17_08_13.372-05_00.jpg,Ruben,1.5,2026-04-12T11:10:01,
sample800,1617_LeafPhotoA_2025-09-09 09_44_34.252-05_00.jpg,Ruben,1.5,2026-04-12T11:10:06,
sample800,2711_LeafPhotoA_2025-09-09 10_28_23.854-05_00.jpg,Ruben,2.5,2026-04-12T11:10:13,
sample800,1931_LeafPhotoA_2025-09-09 15_27_04.726-05_00.jpg,Ruben,1,2026-04-12T11:10:17,
sample800,2117_LeafPhotoA_2025-09-08 11_22_01.521-05_00.jpg,Ruben,2.5,2026-04-12T11:10:20,
sample800,1714_LeafPhotoA_2025-09-09 09_09_56.290-05_00.jpg,Ruben,2.5,2026-04-12T11:10:25,
sample800,2235_LeafPhotoA_2025-09-08 11_40_03.588-05_00.jpg,Ruben,2,2026-04-12T11:10:28,
sample800,2248_LeafPhotoA_2025-09-08 12_01_20.448-05_00.jpg,Ruben,1,2026-04-12T11:10:33,
sample800,1008_LeafPhotoA_2025-09-08 09_38_43.510-05_00.jpg,Ruben,1,2026-04-12T11:10:36,
sample800,1125_LeafPhotoA_2025-09-08 10_12_23.672-05_00.jpg,Ruben,1.5,2026-04-12T11:10:39,
sample800,1500_LeafPhotoB_2025-09-08 12_25_38.479-05_00.jpg,Ruben,1.5,2026-04-12T11:10:42,
sample800,1803_LeafPhotoA_2025-09-09 08_52_14.872-05_00.jpg,Ruben,1.5,2026-04-12T11:10:45,
sample800,2287_LeafPhotoA_2025-09-08 16_53_06.874-05_00.jpg,Ruben,3.5,2026-04-12T11:11:01,
sample800,1472_LeafPhotoB_2025-09-08 16_38_48.113-05_00.jpg,Ruben,1.5,2026-04-12T11:11:04,
sample800,2184_LeafPhotoA_2025-09-09 12_29_02.951-05_00.jpg,Ruben,1,2026-04-12T11:11:07,
sample800,2631_LeafPhotoA_2025-09-09 11_48_53.491-05_00.jpg,Ruben,2.5,2026-04-12T11:11:12,
sample800,1693_LeafPhotoA_2025-09-09 09_07_35.518-05_00.jpg,Ruben,2,2026-04-12T11:11:15,
sample800,2149_LeafPhotoA_2025-09-08 12_20_25.908-05_00.jpg,Ruben,1.5,2026-04-12T11:11:19,
sample800,2218_LeafPhotoA_2025-09-08 11_14_46.146-05_00.jpg,Ruben,1,2026-04-12T11:11:21,
sample800,1288_LeafPhotoA_2025-09-08 15_59_14.840-05_00.jpg,Ruben,1.5,2026-04-12T11:11:24,
sample800,2273_LeafPhotoA_2025-09-08 17_10_20.317-05_00.jpg,Ruben,2,2026-04-12T11:11:27,
sample800,1220_LeafPhotoA_2025-09-08 09_59_06.171-05_00.jpg,Ruben,1,2026-04-12T11:11:32,
sample800,1658_LeafPhotoA_2025-09-09 10_12_25.098-05_00.jpg,Ruben,1.5,2026-04-12T11:11:36,
sample800,5014_LeafPhotoA_2025-09-09 16_20_31.482-05_00.jpg,Ruben,2,2026-04-12T11:11:40,
sample800,1125_LeafPhotoA_2025-09-08 10_13_03.747-05_00.jpg,Ruben,1,2026-04-12T11:11:44,
sample800,2090_LeafPhotoA_2025-09-08 12_27_18.336-05_00.jpg,Ruben,1,2026-04-12T11:11:48,
sample800,1468_LeafPhotoB_2025-09-08 16_31_26.894-05_00.jpg,Ruben,1,2026-04-12T11:11:52,
sample800,2666_LeafPhotoA_2025-09-09 11_39_15.175-05_00.jpg,Ruben,2.5,2026-04-12T11:11:56,
sample800,6044_LeafPhotoA_2025-09-09 16_03_00.837-05_00.jpg,Ruben,1.5,2026-04-12T11:12:05,
sample800,2201_LeafPhotoA_2025-09-08 10_47_11.543-05_00.jpg,Ruben,1,2026-04-12T11:12:09,
sample800,1905_LeafPhotoA_2025-09-09 14_39_48.802-05_00.jpg,Ruben,1.5,2026-04-12T11:12:12,
sample800,1031_LeafPhotoA_2025-09-08 10_05_56.491-05_00.jpg,Ruben,2,2026-04-12T11:12:15,
sample800,1553_LeafPhotoA_2025-09-09 10_18_50.828-05_00.jpg,Ruben,1.5,2026-04-12T11:12:18,
sample800,1077_LeafPhotoA_2025-09-08 13_10_16.495-05_00.jpg,Ruben,2.5,2026-04-12T11:12:20,
sample800,1937_LeafPhotoA_2025-09-09 15_34_34.063-05_00.jpg,Ruben,2,2026-04-12T11:12:23,
sample800,1278_LeafPhotoA_2025-09-08 16_08_45.462-05_00.jpg,Ruben,2,2026-04-12T11:12:25,
sample800,1949_LeafPhotoA_2025-09-09 16_08_00.707-05_00.jpg,Ruben,1,2026-04-12T11:12:28,
sample800,1540_LeafPhotoA_2025-09-09 09_38_25.826-05_00.jpg,Ruben,2.5,2026-04-12T11:12:35,
sample800,1122_LeafPhotoA_2025-09-08 10_07_49.073-05_00.jpg,Ruben,2.5,2026-04-12T11:12:38,
sample800,2527_LeafPhotoA_2025-09-09 10_24_54.172-05_00.jpg,Ruben,1.5,2026-04-12T11:12:42,
sample800,1396_LeafPhotoA_2025-09-08 13_22_43.424-05_00.jpg,Ruben,1.5,2026-04-12T11:12:47,
sample800,2481_LeafPhotoB_2025-09-08 11_58_03.951-05_00.jpg,Ruben,2.5,2026-04-12T11:14:23,Watery lesions bounded by the veins suggest a bacterial disease
sample800,2062_LeafPhotoA_2025-09-08 11_56_29.638-05_00.jpg,Ruben,1,2026-04-12T11:14:28,
sample800,1343_LeafPhotoA_2025-09-08 10_11_04.420-05_00.jpg,Ruben,1,2026-04-12T11:14:31,
sample800,2794_LeafPhotoA_2025-09-09 11_14_44.812-05_00.jpg,Ruben,1,2026-04-12T11:14:34,
sample800,1874_LeafPhotoA_2025-09-09 13_24_05.096-05_00.jpg,Ruben,1,2026-04-12T11:14:38,
sample800,2313_LeafPhotoA_2025-09-08 10_41_17.601-05_00.jpg,Ruben,2,2026-04-12T11:14:41,
sample800,1427_LeafPhotoB_2025-09-08 10_20_17.635-05_00.jpg,Ruben,1.5,2026-04-12T11:14:51,Watery lesions bounded by the veins suggest a bacterial disease
sample800,1721_LeafPhotoA_2025-09-09 09_20_24.206-05_00.jpg,Ruben,2.5,2026-04-12T11:16:02,
sample800,1576_LeafPhotoA_2025-09-09 09_52_40.800-05_00.jpg,Ruben,2,2026-04-12T11:16:06,
sample800,1425_LeafPhotoA_2025-09-08 09_47_28.860-05_00.jpg,Ruben,1.5,2026-04-12T11:16:10,
sample800,2290_LeafPhotoA_2025-09-08 16_50_03.639-05_00.jpg,Ruben,1,2026-04-12T11:16:13,
sample800,1490_LeafPhotoB_2025-09-08 16_54_44.052-05_00.jpg,Ruben,1.5,2026-04-12T11:16:16,
sample800,1877_LeafPhotoA_2025-09-09 13_21_11.014-05_00.jpg,Ruben,2,2026-04-12T11:16:20,
sample800,2772_LeafPhotoA_2025-09-09 15_47_32.015-05_00.jpg,Ruben,1,2026-04-12T11:16:23,
sample800,5010_LeafPhotoA_2025-09-09 16_12_11.860-05_00.jpg,Ruben,1,2026-04-12T11:16:27,
sample800,2784_LeafPhotoA_2025-09-09 15_12_11.468-05_00.jpg,Ruben,2,2026-04-12T11:17:01,
sample800,2107_LeafPhotoA_2025-09-08 11_02_37.715-05_00.jpg,Ruben,1,2026-04-12T11:17:05,
sample800,2814_LeafPhotoA_2025-09-09 10_25_44.101-05_00.jpg,Ruben,3.5,2026-04-12T11:17:09,
sample800,2687_LeafPhotoA_2025-09-09 10_47_32.733-05_00.jpg,Ruben,1,2026-04-12T11:17:14,
sample800,1434_LeafPhotoB_2025-09-08 10_25_56.347-05_00.jpg,Ruben,1.5,2026-04-12T11:17:18,
sample800,1521_LeafPhotoA_2025-09-09 09_17_54.205-05_00.jpg,Ruben,1.5,2026-04-12T11:17:33,Watery lesions bounded by the veins suggest a bacterial disease
sample800,2215_LeafPhotoA_2025-09-08 11_08_31.563-05_00.jpg,Ruben,2,2026-04-12T11:53:51,
sample800,1971_LeafPhotoA_2025-09-09 17_00_57.416-05_00.jpg,Ruben,2,2026-04-12T11:53:55,
sample800,2520_LeafPhotoA_2025-09-09 10_17_04.786-05_00.jpg,Ruben,1,2026-04-12T11:54:09,
sample800,1897_LeafPhotoA_2025-09-09 17_20_57.001-05_00.jpg,Ruben,1.5,2026-04-12T11:54:38,
sample800,2256_LeafPhotoA_2025-09-08 12_24_33.115-05_00.jpg,Ruben,2,2026-04-12T11:54:41,
sample800,2182_LeafPhotoA_2025-09-09 12_26_51.449-05_00.jpg,Ruben,2,2026-04-12T11:54:43,
sample800,2477_LeafPhotoB_2025-09-08 11_52_47.408-05_00.jpg,Ruben,3.5,2026-04-12T11:54:48,
sample800,2884_LeafPhotoA_2025-09-09 14_07_40.879-05_00.jpg,Ruben,1.5,2026-04-12T11:54:50,
sample800,1191_LeafPhotoA_2025-09-08 15_54_08.755-05_00.jpg,Ruben,2.5,2026-04-12T11:54:53,
sample800,1736_LeafPhotoA_2025-09-09 09_48_22.904-05_00.jpg,Ruben,1,2026-04-12T11:54:56,
sample800,2404_LeafPhotoB_2025-09-08 10_43_34.946-05_00.jpg,Ruben,1.5,2026-04-12T11:54:58,
sample800,2833_LeafPhotoA_2025-09-09 10_50_33.812-05_00.jpg,Ruben,1,2026-04-12T11:55:02,
sample800,2441_LeafPhotoB_2025-09-08 11_17_12.000-05_00.jpg,Ruben,2,2026-04-12T11:55:04,
sample800,2572_LeafPhotoA_2025-09-09 10_48_03.925-05_00.jpg,Ruben,1,2026-04-12T11:55:07,
sample800,1405_LeafPhotoB_2025-09-08 10_00_01.542-05_00.jpg,Ruben,1.5,2026-04-12T11:55:10,
sample800,2729_LeafPhotoA_2025-09-09 10_55_43.588-05_00.jpg,Ruben,3.5,2026-04-12T11:55:14,
sample800,1697_LeafPhotoA_2025-09-09 08_54_31.422-05_00.jpg,Ruben,1.5,2026-04-12T11:55:17,
sample800,1170_LeafPhotoA_2025-09-08 16_32_45.562-05_00.jpg,Ruben,2,2026-04-12T11:55:20,
sample800,1121_LeafPhotoA_2025-09-08 10_06_38.077-05_00.jpg,Ruben,1.5,2026-04-12T11:55:25,
sample800,1023_LeafPhotoA_2025-09-08 09_57_52.275-05_00.jpg,Ruben,1,2026-04-12T11:55:28,
sample800,1174_LeafPhotoA_2025-09-08 16_26_52.134-05_00.jpg,Ruben,1.5,2026-04-12T11:55:31,
sample800,1314_LeafPhotoA_2025-09-08 09_31_44.782-05_00.jpg,Ruben,2.5,2026-04-12T11:55:34,
sample800,1973_LeafPhotoA_2025-09-09 16_56_43.084-05_00.jpg,Ruben,1.5,2026-04-12T11:55:36,
sample800,6008_LeafPhotoA_2025-09-09 17_03_49.237-05_00.jpg,Ruben,1,2026-04-12T11:55:41,
sample800,1665_LeafPhotoA_2025-09-09 09_57_34.568-05_00.jpg,Ruben,2,2026-04-12T11:55:43,
sample800,2307_LeafPhotoA_2025-09-08 10_35_04.821-05_00.jpg,Ruben,1.5,2026-04-12T11:55:46,
sample800,2750_LeafPhotoA_2025-09-09 11_21_31.376-05_00.jpg,Ruben,1.5,2026-04-12T11:55:50,
sample800,2325_LeafPhotoA_2025-09-08 10_52_52.963-05_00.jpg,Ruben,1,2026-04-12T11:55:53,
sample800,1427_LeafPhotoA_2025-09-08 09_49_32.229-05_00.jpg,Ruben,3,2026-04-12T11:55:56,
sample800,2130_LeafPhotoA_2025-09-08 11_49_10.108-05_00.jpg,Ruben,2,2026-04-12T11:56:32,
sample800,1705_LeafPhotoA_2025-09-09 08_56_59.048-05_00.jpg,Ruben,2.5,2026-04-12T11:56:35,
sample800,1445_LeafPhotoB_2025-09-08 10_34_53.870-05_00.jpg,Ruben,1.5,2026-04-12T11:56:38,
sample800,6044_LeafPhotoA_2025-09-09 16_03_43.942-05_00.jpg,Ruben,1.5,2026-04-12T11:56:41,
sample800,1944_LeafPhotoA_2025-09-09 16_01_21.249-05_00.jpg,Ruben,1.5,2026-04-12T11:58:14,Watery lesions bounded by the veins suggest a bacterial disease
sample800,1472_LeafPhotoB_2025-09-08 16_38_58.831-05_00.jpg,Ruben,2.5,2026-04-12T11:59:10,
sample800,2649_LeafPhotoA_2025-09-09 11_26_00.362-05_00.jpg,Ruben,2,2026-04-12T11:59:14,
sample800,1143_LeafPhotoA_2025-09-08 10_38_21.557-05_00.jpg,Ruben,4.5,2026-04-12T11:59:18,
sample800,1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00.jpg,Ruben,1.5,2026-04-12T11:59:20,
sample800,1034_LeafPhotoA_2025-09-08 10_10_03.182-05_00.jpg,Ruben,2,2026-04-12T11:59:26,
sample800,2164_LeafPhotoA_2025-09-09 11_57_19.201-05_00.jpg,Ruben,1.5,2026-04-12T11:59:28,
sample800,1351_LeafPhotoA_2025-09-08 12_28_03.896-05_00.jpg,Ruben,2,2026-04-12T12:00:53,
sample800,1728_LeafPhotoA_2025-09-09 09_30_58.151-05_00.jpg,Ruben,3.5,2026-04-12T12:00:56,
sample800,2763_LeafPhotoA_2025-09-09 16_10_47.493-05_00.jpg,Ruben,1.5,2026-04-12T12:01:00,
sample800,1926_LeafPhotoA_2025-09-09 15_19_00.799-05_00.jpg,Ruben,1.5,2026-04-12T12:01:03,
sample800,1210_LeafPhotoA_2025-09-08 09_38_24.164-05_00.jpg,Ruben,1,2026-04-12T12:01:06,
sample800,2897_LeafPhotoA_2025-09-09 13_55_49.813-05_00.jpg,Ruben,1,2026-04-12T12:01:08,
sample800,5030_LeafPhotoA_2025-09-09 16_55_05.294-05_00.jpg,Ruben,1,2026-04-12T12:01:12,
sample800,2037_LeafPhotoA_2025-09-08 11_16_27.368-05_00.jpg,Ruben,1.5,2026-04-12T12:01:15,
sample800,2723_LeafPhotoA_2025-09-09 10_44_34.871-05_00.jpg,Ruben,3.5,2026-04-12T12:01:18,
sample800,1631_LeafPhotoA_2025-09-09 10_13_12.245-05_00.jpg,Ruben,1,2026-04-12T12:01:20,
sample800,2530_LeafPhotoA_2025-09-09 10_28_43.092-05_00.jpg,Ruben,3.5,2026-04-12T12:01:23,
sample800,1678_LeafPhotoA_2025-09-09 09_34_24.350-05_00.jpg,Ruben,3.5,2026-04-12T12:01:28,
sample800,2266_LeafPhotoA_2025-09-08 17_17_09.917-05_00.jpg,Ruben,2.5,2026-04-12T12:01:31,
