project,image,username,score,timestamp,comment
images_to_score_20260516_aamu,10920_LeafPhotoA_2025-10-24 10_43_54.124-05_00.jpg,Ruben,1.5,2026-05-19T07:22:52,
images_to_score_20260516_aamu,10820_LeafPhotoA_2025-10-24 09_39_43.441-05_00.jpg,Ruben,4,2026-05-19T07:22:57,
images_to_score_20260516_aamu,10927_LeafPhotoA_2025-10-24 10_51_53.782-05_00.jpg,Ruben,2,2026-05-19T07:23:07,
images_to_score_20260516_aamu,20415_LeafPhotoA_2025-10-23 14_07_46.336-05_00.jpg,Ruben,3,2026-05-19T07:23:57,
images_to_score_20260516_aamu,10205_LeafPhotoA_2025-10-21 16_11_45.527-05_00.jpg,Ruben,4.5,2026-05-19T07:24:03,
images_to_score_20260516_aamu,11001_LeafPhotoA_2025-10-24 10_58_55.760-05_00.jpg,Ruben,2,2026-05-19T07:24:06,
images_to_score_20260516_aamu,10111_LeafPhotoA_2025-10-15 15_54_07.041-05_00.jpg,Ruben,3.5,2026-05-19T07:24:09,
images_to_score_20260516_aamu,11114_LeafPhotoA_2025-10-24 11_50_59.948-05_00.jpg,Ruben,4,2026-05-19T07:24:13,
images_to_score_20260516_aamu,11504_LeafPhotoA_2025-10-24 14_10_55.149-05_00.jpg,Ruben,1.5,2026-05-19T07:24:16,
images_to_score_20260516_aamu,20104_LeafPhotoA_2025-10-23 10_45_13.118-05_00.jpg,Ruben,1,2026-05-19T07:24:19,
images_to_score_20260516_aamu,20221_LeafPhotoA_2025-10-23 11_42_07.435-05_00.jpg,Ruben,2,2026-05-19T07:24:27,
images_to_score_20260516_aamu,11102_LeafPhotoA_2025-10-24 11_40_54.220-05_00.jpg,Ruben,2.5,2026-05-19T07:24:34,
images_to_score_20260516_aamu,10801_LeafPhotoA_2025-10-24 09_24_34.813-05_00.jpg,Ruben,2.5,2026-05-19T07:24:37,
images_to_score_20260516_aamu,20823_LeafPhotoA_2025-10-24 10_14_39.267-05_00.jpg,Ruben,2,2026-05-19T07:24:40,
images_to_score_20260516_aamu,20406_LeafPhotoA_2025-10-23 14_01_23.390-05_00.jpg,Ruben,1,2026-05-19T07:24:43,
images_to_score_20260516_aamu,10208_LeafPhotoA_2025-10-21 16_16_41.101-05_00.jpg,Ruben,4,2026-05-19T07:24:48,
images_to_score_20260516_aamu,10622_LeafPhotoA_2025-10-23 16_17_24.177-05_00.jpg,Ruben,3,2026-05-19T07:24:53,
images_to_score_20260516_aamu,21503_LeafPhotoA_2025-10-24 15_10_12.048-05_00.jpg,Ruben,2,2026-05-19T07:25:01,
images_to_score_20260516_aamu,20124_LeafPhotoA_2025-10-23 11_09_34.936-05_00.jpg,Ruben,2.5,2026-05-19T07:25:07,
images_to_score_20260516_aamu,21513_LeafPhotoA_2025-10-24 15_19_30.570-05_00.jpg,Ruben,2,2026-05-19T07:25:12,
images_to_score_20260516_aamu,10622_LeafPhotoA_2025-10-23 16_17_42.527-05_00.jpg,Ruben,3,2026-05-19T07:25:22,
images_to_score_20260516_aamu,10613_LeafPhotoA_2025-10-23 16_06_33.362-05_00.jpg,Ruben,3,2026-05-19T07:25:28,
images_to_score_20260516_aamu,21123_LeafPhotoA_2025-10-24 11_51_29.467-05_00.jpg,Ruben,3,2026-05-19T07:25:32,
images_to_score_20260516_aamu,20104_LeafPhotoA_2025-10-23 10_45_24.771-05_00.jpg,Ruben,1,2026-05-19T07:25:36,
images_to_score_20260516_aamu,11311_LeafPhotoA_2025-10-24 13_15_36.746-05_00.jpg,Ruben,3.5,2026-05-19T07:31:20,
images_to_score_20260516_aamu,21318_LeafPhotoA_2025-10-24 14_32_30.746-05_00.jpg,Ruben,2.5,2026-05-19T07:31:24,
images_to_score_20260516_aamu,10725_LeafPhotoA_2025-10-23 17_07_13.010-05_00.jpg,Ruben,4,2026-05-19T07:31:27,
images_to_score_20260516_aamu,11505_LeafPhotoA_2025-10-24 14_11_35.220-05_00.jpg,Ruben,2.5,2026-05-19T07:31:31,
images_to_score_20260516_aamu,11109_LeafPhotoA_2025-10-24 11_46_04.177-05_00.jpg,Ruben,3,2026-05-19T07:31:34,
images_to_score_20260516_aamu,10206_LeafPhotoA_2025-10-21 16_13_29.186-05_00.jpg,Ruben,3,2026-05-19T07:31:38,
images_to_score_20260516_aamu,20708_LeafPhotoA_2025-10-23 16_03_20.393-05_00.jpg,Ruben,2.5,2026-05-19T07:31:42,
images_to_score_20260516_aamu,11111_LeafPhotoA_2025-10-24 11_48_31.412-05_00.jpg,Ruben,4.5,2026-05-19T07:31:45,
images_to_score_20260516_aamu,11211_LeafPhotoA_2025-10-24 12_18_53.319-05_00.jpg,Ruben,3.5,2026-05-19T07:31:49,
images_to_score_20260516_aamu,10221_LeafPhotoA_2025-10-21 16_31_17.489-05_00.jpg,Ruben,4,2026-05-19T07:31:55,
images_to_score_20260516_aamu,21615_LeafPhotoA_2025-10-24 15_52_06.529-05_00.jpg,Ruben,3.5,2026-05-19T07:31:59,
images_to_score_20260516_aamu,10810_LeafPhotoA_2025-10-24 09_31_45.051-05_00.jpg,Ruben,3,2026-05-19T07:32:08,
images_to_score_20260516_aamu,20516_LeafPhotoA_2025-10-23 14_34_42.927-05_00.jpg,Ruben,2,2026-05-19T07:32:15,
images_to_score_20260516_aamu,21103_LeafPhotoA_2025-10-24 11_31_26.369-05_00.jpg,Ruben,2,2026-05-19T07:32:19,
images_to_score_20260516_aamu,20104_LeafPhotoA_2025-10-23 10_45_37.121-05_00.jpg,Ruben,1,2026-05-19T07:32:24,
images_to_score_20260516_aamu,21502_LeafPhotoA_2025-10-24 15_08_05.029-05_00.jpg,Ruben,2,2026-05-19T07:33:03,
images_to_score_20260516_aamu,20114_LeafPhotoA_2025-10-23 10_58_54.718-05_00.jpg,Ruben,2,2026-05-19T07:33:11,
images_to_score_20260516_aamu,10509_LeafPhotoA_2025-10-23 15_11_37.026-05_00.jpg,Ruben,1.5,2026-05-19T07:33:14,
images_to_score_20260516_aamu,21406_LeafPhotoA_2025-10-24 14_47_38.883-05_00.jpg,Ruben,2,2026-05-19T07:33:16,
images_to_score_20260516_aamu,10503_LeafPhotoA_2025-10-23 15_00_38.179-05_00.jpg,Ruben,2.5,2026-05-19T07:33:19,
images_to_score_20260516_aamu,20221_LeafPhotoA_2025-10-23 11_41_38.137-05_00.jpg,Ruben,2.5,2026-05-19T07:33:22,
images_to_score_20260516_aamu,11305_LeafPhotoA_2025-10-24 13_09_13.282-05_00.jpg,Ruben,3,2026-05-19T07:33:34,
images_to_score_20260516_aamu,20809_LeafPhotoA_2025-10-24 09_56_06.917-05_00.jpg,Ruben,3.5,2026-05-19T07:33:38,
images_to_score_20260516_aamu,10804_LeafPhotoA_2025-10-24 09_26_53.930-05_00.jpg,Ruben,1,2026-05-19T07:33:47,
images_to_score_20260516_aamu,10219_LeafPhotoA_2025-10-21 16_29_28.049-05_00.jpg,Ruben,3,2026-05-19T07:33:55,
images_to_score_20260516_aamu,20425_LeafPhotoA_2025-10-23 14_21_36.557-05_00.jpg,Ruben,3,2026-05-19T07:33:58,
images_to_score_20260516_aamu,20724_LeafPhotoA_2025-10-23 16_16_17.738-05_00.jpg,Ruben,3.5,2026-05-19T07:34:05,
images_to_score_20260516_aamu,20210_LeafPhotoA_2025-10-23 11_31_47.881-05_00.jpg,Ruben,3.5,2026-05-19T07:34:08,
images_to_score_20260516_aamu,20721_LeafPhotoA_2025-10-23 16_13_34.733-05_00.jpg,Ruben,3,2026-05-19T07:34:12,
images_to_score_20260516_aamu,11012_LeafPhotoA_2025-10-24 11_18_53.647-05_00.jpg,Ruben,2,2026-05-19T07:34:15,
images_to_score_20260516_aamu,20519_LeafPhotoA_2025-10-23 14_36_54.878-05_00.jpg,Ruben,1.5,2026-05-19T07:34:18,
images_to_score_20260516_aamu,11115_LeafPhotoA_2025-10-24 11_52_27.808-05_00.jpg,Ruben,3.5,2026-05-19T07:34:32,
images_to_score_20260516_aamu,20502_LeafPhotoA_2025-10-23 14_26_36.045-05_00.jpg,Ruben,3,2026-05-19T07:34:43,
images_to_score_20260516_aamu,20119_LeafPhotoA_2025-10-23 11_04_58.923-05_00.jpg,Ruben,3,2026-05-19T07:34:51,
images_to_score_20260516_aamu,10422_LeafPhotoA_2025-10-23 14_47_13.535-05_00.jpg,Ruben,1.5,2026-05-19T07:34:54,
images_to_score_20260516_aamu,10604_LeafPhotoA_2025-10-23 15_50_56.691-05_00.jpg,Ruben,4,2026-05-19T07:34:58,
images_to_score_20260516_aamu,11019_LeafPhotoA_2025-10-24 11_26_34.441-05_00.jpg,Ruben,3,2026-05-19T07:35:08,
images_to_score_20260516_aamu,21515_LeafPhotoA_2025-10-24 15_21_02.209-05_00.jpg,Ruben,2,2026-05-19T07:35:12,
images_to_score_20260516_aamu,20425_LeafPhotoA_2025-10-23 14_21_27.066-05_00.jpg,Ruben,1.5,2026-05-19T07:35:18,
images_to_score_20260516_aamu,11521_LeafPhotoA_2025-10-24 14_25_48.295-05_00.jpg,Ruben,3,2026-05-19T07:35:28,
images_to_score_20260516_aamu,21127_LeafPhotoA_2025-10-24 11_53_49.181-05_00.jpg,Ruben,2,2026-05-19T07:35:31,
images_to_score_20260516_aamu,20106_LeafPhotoA_2025-10-23 10_47_17.512-05_00.jpg,Ruben,2,2026-05-19T07:35:45,
images_to_score_20260516_aamu,20809_LeafPhotoA_2025-10-24 09_55_40.317-05_00.jpg,Ruben,1.5,2026-05-19T07:35:48,
images_to_score_20260516_aamu,21009_LeafPhotoA_2025-10-24 11_07_24.244-05_00.jpg,Ruben,3,2026-05-19T07:35:55,
images_to_score_20260516_aamu,10406_LeafPhotoA_2025-10-23 14_22_39.670-05_00.jpg,Ruben,3,2026-05-19T07:35:58,
images_to_score_20260516_aamu,20209_LeafPhotoA_2025-10-23 11_30_24.602-05_00.jpg,Ruben,2.5,2026-05-19T07:36:04,
images_to_score_20260516_aamu,11424_LeafPhotoA_2025-10-24 14_01_28.263-05_00.jpg,Ruben,3,2026-05-19T07:36:12,
images_to_score_20260516_aamu,20721_LeafPhotoA_2025-10-23 16_14_15.521-05_00.jpg,Ruben,2.5,2026-05-19T07:36:22,
images_to_score_20260516_aamu,21020_LeafPhotoA_2025-10-24 11_20_00.197-05_00.jpg,Ruben,3,2026-05-19T07:36:29,
images_to_score_20260516_aamu,10214_LeafPhotoA_2025-10-21 16_23_00.437-05_00.jpg,Ruben,3.5,2026-05-19T07:36:36,
images_to_score_20260516_aamu,10418_LeafPhotoA_2025-10-23 14_39_10.180-05_00.jpg,Ruben,3,2026-05-19T07:37:03,
images_to_score_20260516_aamu,11114_LeafPhotoA_2025-10-24 11_51_16.450-05_00.jpg,Ruben,4.5,2026-05-19T07:37:07,
images_to_score_20260516_aamu,20102_LeafPhotoA_2025-10-23 10_43_55.433-05_00.jpg,Ruben,1.5,2026-05-19T07:37:13,
images_to_score_20260516_aamu,20517_LeafPhotoA_2025-10-23 14_35_38.972-05_00.jpg,Ruben,2.5,2026-05-19T07:37:16,
images_to_score_20260516_aamu,10111_LeafPhotoA_2025-10-15 15_54_20.988-05_00.jpg,Ruben,3,2026-05-19T07:37:20,
images_to_score_20260516_aamu,10727_LeafPhotoA_2025-10-23 17_08_40.255-05_00.jpg,Ruben,2.5,2026-05-19T07:37:23,
images_to_score_20260516_aamu,21305_LeafPhotoA_2025-10-24 14_17_22.696-05_00.jpg,Ruben,1.5,2026-05-19T07:37:26,
images_to_score_20260516_aamu,20512_LeafPhotoA_2025-10-23 14_31_54.620-05_00.jpg,Ruben,3,2026-05-19T07:37:31,
images_to_score_20260516_aamu,10818_LeafPhotoA_2025-10-24 09_38_06.909-05_00.jpg,Ruben,3.5,2026-05-19T07:37:34,
images_to_score_20260516_aamu,10221_LeafPhotoA_2025-10-21 16_31_53.189-05_00.jpg,Ruben,3.5,2026-05-19T07:37:38,
images_to_score_20260516_aamu,11313_LeafPhotoA_2025-10-24 13_23_28.172-05_00.jpg,Ruben,2,2026-05-19T07:37:41,
images_to_score_20260516_aamu,11410_LeafPhotoA_2025-10-24 13_49_49.229-05_00.jpg,Ruben,3.5,2026-05-19T07:37:46,
images_to_score_20260516_aamu,10813_LeafPhotoA_2025-10-24 09_33_30.354-05_00.jpg,Ruben,3.5,2026-05-19T07:37:49,
images_to_score_20260516_aamu,20112_LeafPhotoA_2025-10-23 10_56_43.907-05_00.jpg,Ruben,2.5,2026-05-19T07:37:55,
images_to_score_20260516_aamu,10903_LeafPhotoA_2025-10-24 10_23_03.277-05_00.jpg,Ruben,3,2026-05-19T07:38:00,
images_to_score_20260516_aamu,21305_LeafPhotoA_2025-10-24 14_16_54.487-05_00.jpg,Ruben,2,2026-05-19T07:38:07,
images_to_score_20260516_aamu,10408_LeafPhotoA_2025-10-23 14_25_51.798-05_00.jpg,Ruben,3.5,2026-05-19T07:38:27,
images_to_score_20260516_aamu,10604_LeafPhotoA_2025-10-23 15_51_29.292-05_00.jpg,Ruben,5,2026-05-19T07:38:32,
images_to_score_20260516_aamu,20817_LeafPhotoA_2025-10-24 10_06_10.356-05_00.jpg,Ruben,1.5,2026-05-19T07:38:36,
images_to_score_20260516_aamu,21218_LeafPhotoA_2025-10-24 12_11_22.135-05_00.jpg,Ruben,2.5,2026-05-19T07:38:45,
images_to_score_20260516_aamu,21026_LeafPhotoA_2025-10-24 11_28_35.435-05_00.jpg,Ruben,2.5,2026-05-19T07:38:53,
images_to_score_20260516_aamu,20619_LeafPhotoA_2025-10-23 15_00_13.429-05_00.jpg,Ruben,3.5,2026-05-19T07:38:57,
images_to_score_20260516_aamu,10825_LeafPhotoA_2025-10-24 09_44_59.881-05_00.jpg,Ruben,4,2026-05-19T07:39:04,
images_to_score_20260516_aamu,11613_LeafPhotoA_2025-10-24 14_44_48.389-05_00.jpg,Ruben,2.5,2026-05-19T07:39:13,
images_to_score_20260516_aamu,20813_LeafPhotoA_2025-10-24 09_59_29.968-05_00.jpg,Ruben,2,2026-05-19T07:39:21,
images_to_score_20260516_aamu,21110_LeafPhotoA_2025-10-24 11_37_49.820-05_00.jpg,Ruben,3.5,2026-05-19T07:39:27,
images_to_score_20260516_aamu,21019_LeafPhotoA_2025-10-24 11_17_16.824-05_00.jpg,Ruben,3,2026-05-19T07:39:30,
images_to_score_20260516_aamu,10719_LeafPhotoA_2025-10-23 17_00_19.195-05_00.jpg,Ruben,2.5,2026-05-19T07:39:33,
images_to_score_20260516_aamu,10801_LeafPhotoA_2025-10-24 09_24_48.806-05_00.jpg,Ruben,2,2026-05-19T07:39:35,
images_to_score_20260516_aamu,20412_LeafPhotoA_2025-10-23 14_05_48.768-05_00.jpg,Ruben,2,2026-05-19T07:39:38,
images_to_score_20260516_aamu,10717_LeafPhotoA_2025-10-23 16_58_10.122-05_00.jpg,Ruben,2.5,2026-05-19T07:39:41,
images_to_score_20260516_aamu,10314_LeafPhotoA_2025-10-23 10_02_24.077-05_00.jpg,Ruben,3.5,2026-05-19T07:39:44,
images_to_score_20260516_aamu,11013_LeafPhotoA_2025-10-24 11_21_52.021-05_00.jpg,Ruben,2.5,2026-05-19T07:40:11,
images_to_score_20260516_aamu,11109_LeafPhotoA_2025-10-24 11_46_22.448-05_00.jpg,Ruben,3.5,2026-05-19T07:40:15,
images_to_score_20260516_aamu,21103_LeafPhotoA_2025-10-24 11_31_46.267-05_00.jpg,Ruben,3.5,2026-05-19T07:40:20,
images_to_score_20260516_aamu,21123_LeafPhotoA_2025-10-24 11_51_03.164-05_00.jpg,Ruben,1,2026-05-19T07:40:23,
images_to_score_20260516_aamu,11020_LeafPhotoA_2025-10-24 11_28_23.498-05_00.jpg,Ruben,3.5,2026-05-19T07:40:29,
images_to_score_20260516_aamu,11008_LeafPhotoA_2025-10-24 11_09_03.749-05_00.jpg,Ruben,4,2026-05-19T07:40:40,
images_to_score_20260516_aamu,21520_LeafPhotoA_2025-10-24 15_23_25.688-05_00.jpg,Ruben,2,2026-05-19T07:40:45,
images_to_score_20260516_aamu,20106_LeafPhotoA_2025-10-23 10_47_41.613-05_00.jpg,Ruben,3.5,2026-05-19T07:41:16,
images_to_score_20260516_aamu,11613_LeafPhotoA_2025-10-24 14_44_31.793-05_00.jpg,Ruben,1.5,2026-05-19T07:41:22,
images_to_score_20260516_aamu,10111_LeafPhotoA_2025-10-15 15_54_28.764-05_00.jpg,Ruben,4,2026-05-19T07:41:34,
images_to_score_20260516_aamu,20703_LeafPhotoA_2025-10-23 16_00_17.221-05_00.jpg,Ruben,1.5,2026-05-19T07:41:38,
images_to_score_20260516_aamu,21304_LeafPhotoA_2025-10-24 14_14_24.633-05_00.jpg,Ruben,1.5,2026-05-19T07:41:42,
images_to_score_20260516_aamu,11105_LeafPhotoA_2025-10-24 11_44_40.988-05_00.jpg,Ruben,2.5,2026-05-19T07:41:46,
images_to_score_20260516_aamu,11326_LeafPhotoA_2025-10-24 13_38_52.451-05_00.jpg,Ruben,3.5,2026-05-19T07:41:50,
images_to_score_20260516_aamu,10712_LeafPhotoA_2025-10-23 16_52_57.314-05_00.jpg,Ruben,3,2026-05-19T07:41:53,
images_to_score_20260516_aamu,11417_LeafPhotoA_2025-10-24 13_55_15.695-05_00.jpg,Ruben,1,2026-05-19T07:41:58,
images_to_score_20260516_aamu,21425_LeafPhotoA_2025-10-24 15_02_13.185-05_00.jpg,Ruben,1.5,2026-05-19T07:42:01,
images_to_score_20260516_aamu,10504_LeafPhotoA_2025-10-23 15_02_14.743-05_00.jpg,Ruben,3,2026-05-19T07:42:04,
images_to_score_20260516_aamu,10703_LeafPhotoA_2025-10-23 16_42_33.306-05_00.jpg,Ruben,4.5,2026-05-19T07:42:13,
images_to_score_20260516_aamu,21503_LeafPhotoA_2025-10-24 15_09_05.136-05_00.jpg,Ruben,1.5,2026-05-19T07:42:17,
images_to_score_20260516_aamu,10503_LeafPhotoA_2025-10-23 15_00_54.544-05_00.jpg,Ruben,4,2026-05-19T07:42:21,
images_to_score_20260516_aamu,10708_LeafPhotoA_2025-10-23 16_47_51.996-05_00.jpg,Ruben,2.5,2026-05-19T07:42:27,
images_to_score_20260516_aamu,10407_LeafPhotoA_2025-10-23 14_24_13.745-05_00.jpg,Ruben,3.5,2026-05-19T07:42:31,
images_to_score_20260516_aamu,20427_LeafPhotoA_2025-10-23 14_23_26.351-05_00.jpg,Ruben,3.5,2026-05-19T07:42:41,
images_to_score_20260516_aamu,11602_LeafPhotoA_2025-10-24 14_35_58.483-05_00.jpg,Ruben,3.5,2026-05-19T07:42:49,
images_to_score_20260516_aamu,20219_LeafPhotoA_2025-10-23 11_40_13.147-05_00.jpg,Ruben,1.5,2026-05-19T07:42:55,
