project,image,username,score,timestamp,comment
UNL,2639_LeafPhotoA_2025-09-09 11_37_01.257-05_00.jpg,Ruben,1,2026-03-17T23:14:48,
UNL,2724_LeafPhotoA_2025-09-09 10_46_27.417-05_00.jpg,Ruben,1.5,2026-03-17T23:14:56,
UNL,2645_LeafPhotoA_2025-09-09 11_30_33.412-05_00.jpg,Ruben,1.5,2026-03-17T23:16:06,wet spots delimited by the veins suggest a bacterial infection
UNL,2263_LeafPhotoA_2025-09-08 12_36_09.842-05_00.jpg,Ruben,1,2026-03-17T23:16:11,
UNL,1877_LeafPhotoA_2025-09-09 17_04_30.257-05_00.jpg,Ruben,1.5,2026-03-17T23:16:17,
UNL,1445_LeafPhotoB_2025-09-08 10_34_39.346-05_00.jpg,Ruben,2,2026-03-17T23:16:20,
UNL,2071_LeafPhotoA_2025-09-08 12_06_01.483-05_00.jpg,Ruben,3,2026-03-17T23:16:24,
UNL,1713_LeafPhotoA_2025-09-09 09_08_57.026-05_00.jpg,Ruben,3,2026-03-17T23:16:27,
UNL,1086_LeafPhotoA_2025-09-09 10_59_11.313-05_00.jpg,Ruben,2,2026-03-17T23:16:30,
UNL,2637_LeafPhotoA_2025-09-09 11_40_45.027-05_00.jpg,Ruben,1,2026-03-17T23:16:34,
UNL,1724_LeafPhotoA_2025-09-09 09_24_52.857-05_00.jpg,Ruben,2,2026-03-17T23:16:40,
UNL,1783_LeafPhotoA_2025-09-09 09_32_23.737-05_00.jpg,Ruben,2,2026-03-17T23:16:44,
UNL,1138_LeafPhotoA_2025-09-08 10_30_50.978-05_00.jpg,Ruben,2.5,2026-03-17T23:16:50,
UNL,2401_LeafPhotoB_2025-09-08 10_40_27.891-05_00.jpg,Ruben,2.5,2026-03-17T23:16:54,
UNL,2010_LeafPhotoA_2025-09-08 10_43_56.742-05_00.jpg,Ruben,2.5,2026-03-17T23:16:59,
UNL,1509_LeafPhotoA_2025-09-09 09_03_10.274-05_00.jpg,Ruben,4.5,2026-03-17T23:17:04,
UNL,2942_LeafPhotoA_2025-09-09 16_27_44.669-05_00.jpg,Ruben,3,2026-03-17T23:17:11,
UNL,2306_LeafPhotoA_2025-09-08 10_33_55.447-05_00.jpg,Ruben,2,2026-03-17T23:17:26,
UNL,2240_LeafPhotoA_2025-09-08 11_49_15.391-05_00.jpg,Ruben,2,2026-03-17T23:17:29,
UNL,6013_LeafPhotoA_2025-09-09 16_55_44.021-05_00.jpg,Ruben,1.5,2026-03-17T23:17:36,
UNL,2301_LeafPhotoA_2025-09-08 10_23_19.706-05_00.jpg,Ruben,3,2026-03-17T23:17:39,
UNL,1942_LeafPhotoA_2025-09-09 15_57_21.713-05_00.jpg,Ruben,2.5,2026-03-17T23:17:42,
UNL,1301_LeafPhotoA_2025-09-08 10_20_24.380-05_00.jpg,Ruben,1.5,2026-03-17T23:17:47,
UNL,2177_LeafPhotoA_2025-09-09 12_21_22.406-05_00.jpg,Ruben,2,2026-03-17T23:18:37,
UNL,2999_LeafPhotoA_2025-09-09 16_54_48.280-05_00.jpg,Ruben,1,2026-03-17T23:18:41,
UNL,1268_LeafPhotoA_2025-09-08 16_18_21.694-05_00.jpg,Ruben,1,2026-03-17T23:18:46,
UNL,1887_LeafPhotoA_2025-09-09 17_12_27.474-05_00.jpg,Ruben,2,2026-03-17T23:18:50,
UNL,2106_LeafPhotoA_2025-09-08 11_01_04.699-05_00.jpg,Ruben,1,2026-03-17T23:18:53,
UNL,1805_LeafPhotoA_2025-09-09 08_57_47.562-05_00.jpg,Ruben,1,2026-03-17T23:18:56,
UNL,1625_LeafPhotoA_2025-09-09 10_02_28.135-05_00.jpg,Ruben,2.5,2026-03-17T23:19:01,
UNL,1497_LeafPhotoB_2025-09-08 17_01_53.160-05_00.jpg,Ruben,2,2026-03-17T23:19:05,
UNL,1136_LeafPhotoA_2025-09-08 10_28_29.129-05_00.jpg,Ruben,1.5,2026-03-17T23:19:09,
UNL,2347_LeafPhotoA_2025-09-08 11_14_48.020-05_00.jpg,Ruben,1.5,2026-03-17T23:19:12,
UNL,2652_LeafPhotoA_2025-09-09 11_26_03.712-05_00.jpg,Ruben,3,2026-03-17T23:19:17,
UNL,2905_LeafPhotoA_2025-09-09 16_23_24.410-05_00.jpg,Ruben,3.5,2026-03-17T23:19:21,
UNL,1322_LeafPhotoA_2025-09-08 09_44_46.085-05_00.jpg,Ruben,1.5,2026-03-17T23:19:26,
UNL,1672_LeafPhotoA_2025-09-09 09_45_47.566-05_00.jpg,Ruben,2,2026-03-17T23:19:45,Wet spots delimited by the veins suggest a bacterial infection
UNL,2244_LeafPhotoA_2025-09-08 11_56_08.443-05_00.jpg,Ruben,1,2026-03-17T23:19:55,
UNL,2616_LeafPhotoA_2025-09-09 12_03_18.288-05_00.jpg,Ruben,2,2026-03-17T23:21:30,
UNL,2470_LeafPhotoB_2025-09-08 11_47_37.543-05_00.jpg,Ruben,2.5,2026-03-17T23:21:33,
UNL,2765_LeafPhotoA_2025-09-09 16_06_20.833-05_00.jpg,Ruben,2,2026-03-17T23:21:36,
UNL,6017_LeafPhotoA_2025-09-09 16_48_02.296-05_00.jpg,Ruben,2,2026-03-17T23:21:40,
UNL,2597_LeafPhotoA_2025-09-09 10_25_59.565-05_00.jpg,Ruben,2.5,2026-03-17T23:21:44,
UNL,2539_LeafPhotoA_2025-09-09 10_38_11.553-05_00.jpg,Ruben,1.5,2026-03-17T23:21:51,
UNL,1411_LeafPhotoA_2025-09-08 09_32_24.163-05_00.jpg,Ruben,1.5,2026-03-17T23:21:59,
UNL,1101_LeafPhotoA_2025-09-08 10_50_13.286-05_00.jpg,Ruben,3,2026-03-17T23:22:10,
UNL,1233_LeafPhotoA_2025-09-08 10_18_11.748-05_00.jpg,Ruben,1,2026-03-17T23:22:13,
UNL,1743_LeafPhotoA_2025-09-09 09_59_38.653-05_00.jpg,Ruben,1,2026-03-17T23:22:50,Wet spots delimited by the veins suggest a bacterial infection
UNL,1966_LeafPhotoA_2025-09-09 17_14_11.633-05_00.jpg,Ruben,1,2026-03-17T23:22:55,
UNL,2445_LeafPhotoB_2025-09-08 11_21_12.225-05_00.jpg,Ruben,1.5,2026-03-17T23:22:59,
UNL,1022_LeafPhotoA_2025-09-08 09_57_30.921-05_00.jpg,Ruben,1.5,2026-03-17T23:23:04,
UNL,1449_LeafPhotoB_2025-09-08 10_37_44.031-05_00.jpg,Ruben,2,2026-03-17T23:23:12,
UNL,2965_LeafPhotoA_2025-09-09 16_10_16.858-05_00.jpg,Ruben,2,2026-03-17T23:23:16,
UNL,2314_LeafPhotoA_2025-09-08 10_42_26.409-05_00.jpg,Ruben,1,2026-03-17T23:23:19,
UNL,1543_LeafPhotoA_2025-09-09 09_43_28.797-05_00.jpg,Ruben,1.5,2026-03-17T23:23:29,
UNL,1142_LeafPhotoA_2025-09-08 10_37_21.587-05_00.jpg,Ruben,1,2026-03-17T23:23:32,
UNL,1813_LeafPhotoA_2025-09-09 09_08_08.790-05_00.jpg,Ruben,2,2026-03-17T23:23:36,
UNL,1834_LeafPhotoA_2025-09-09 09_42_27.442-05_00.jpg,Ruben,3,2026-03-17T23:23:43,
UNL,1531_LeafPhotoA_2025-09-09 09_29_04.886-05_00.jpg,Ruben,2.5,2026-03-17T23:23:46,
UNL,2062_LeafPhotoA_2025-09-08 11_56_16.610-05_00.jpg,Ruben,1.5,2026-03-17T23:23:51,
UNL,1608_LeafPhotoA_2025-09-09 09_23_59.629-05_00.jpg,Ruben,2,2026-03-17T23:24:00,
UNL,2962_LeafPhotoA_2025-09-09 16_07_33.642-05_00.jpg,Ruben,3,2026-03-17T23:24:05,
UNL,2675_LeafPhotoA_2025-09-09 11_09_07.955-05_00.jpg,Ruben,2.5,2026-03-17T23:24:09,
UNL,2601_LeafPhotoA_2025-09-09 10_53_20.928-05_00.jpg,Ruben,1,2026-03-17T23:24:12,
UNL,1209_LeafPhotoA_2025-09-08 09_37_14.965-05_00.jpg,Ruben,1.5,2026-03-17T23:24:15,
UNL,1322_LeafPhotoA_2025-09-08 09_45_01.696-05_00.jpg,Ruben,1.5,2026-03-17T23:24:20,
UNL,2671_LeafPhotoA_2025-09-09 11_45_37.038-05_00.jpg,Ruben,5,2026-03-17T23:24:25,
UNL,2949_LeafPhotoA_2025-09-09 16_21_26.314-05_00.jpg,Ruben,2,2026-03-17T23:24:32,
UNL,2736_LeafPhotoA_2025-09-09 11_03_17.238-05_00.jpg,Ruben,3,2026-03-17T23:24:35,
UNL,2649_LeafPhotoA_2025-09-09 11_26_12.925-05_00.jpg,Ruben,3,2026-03-17T23:24:47,
UNL,2439_LeafPhotoB_2025-09-08 11_15_32.151-05_00.jpg,Ruben,1,2026-03-17T23:24:51,
UNL,1594_LeafPhotoA_2025-09-09 09_32_04.545-05_00.jpg,Ruben,3,2026-03-17T23:24:55,
UNL,1946_LeafPhotoA_2025-09-09 16_05_11.903-05_00.jpg,Ruben,1.5,2026-03-17T23:25:01,
UNL,2570_LeafPhotoA_2025-09-09 10_49_34.407-05_00.jpg,Ruben,3,2026-03-17T23:25:05,
UNL,2872_LeafPhotoA_2025-09-09 14_46_31.841-05_00.jpg,Ruben,1,2026-03-17T23:25:08,
UNL,2715_LeafPhotoA_2025-09-09 10_34_49.690-05_00.jpg,Ruben,2.5,2026-03-17T23:25:11,
UNL,2685_LeafPhotoA_2025-09-09 10_50_31.334-05_00.jpg,Ruben,2.5,2026-03-17T23:25:14,
UNL,1427_LeafPhotoB_2025-09-08 10_19_32.588-05_00.jpg,Ruben,3.5,2026-03-17T23:25:19,
UNL,1469_LeafPhotoB_2025-09-08 16_35_32.382-05_00.jpg,Ruben,1,2026-03-17T23:25:22,
UNL,2227_LeafPhotoA_2025-09-08 11_30_56.055-05_00.jpg,Ruben,3,2026-03-17T23:25:28,
UNL,1419_LeafPhotoA_2025-09-08 09_40_27.704-05_00.jpg,Ruben,1.5,2026-03-17T23:25:37,
UNL,1159_LeafPhotoA_2025-09-08 16_47_54.035-05_00.jpg,Ruben,1,2026-03-17T23:25:42,
UNL,1644_LeafPhotoA_2025-09-09 10_35_46.183-05_00.jpg,Ruben,1.5,2026-03-17T23:25:46,
UNL,1715_LeafPhotoA_2025-09-09 09_11_42.677-05_00.jpg,Ruben,2.5,2026-03-17T23:25:50,
UNL,2657_LeafPhotoA_2025-09-09 11_30_26.164-05_00.jpg,Ruben,3,2026-03-17T23:25:54,
UNL,2891_LeafPhotoA_2025-09-09 14_01_28.259-05_00.jpg,Ruben,2,2026-03-17T23:25:58,
UNL,1680_LeafPhotoA_2025-09-09 09_30_52.328-05_00.jpg,Ruben,1,2026-03-17T23:26:02,
UNL,1623_LeafPhotoA_2025-09-09 09_58_46.896-05_00.jpg,Ruben,2.5,2026-03-17T23:26:06,
UNL,6042_LeafPhotoA_2025-09-09 16_06_35.024-05_00.jpg,Ruben,1,2026-03-17T23:27:43,
UNL,2048_LeafPhotoA_2025-09-08 11_28_25.459-05_00.jpg,Ruben,2,2026-03-17T23:27:50,
UNL,1945_LeafPhotoA_2025-09-09 16_03_25.425-05_00.jpg,Ruben,2,2026-03-17T23:28:09,
UNL,1030_LeafPhotoA_2025-09-08 10_05_12.593-05_00.jpg,Ruben,3,2026-03-17T23:28:13,
UNL,2450_LeafPhotoB_2025-09-08 11_25_41.315-05_00.jpg,Ruben,1,2026-03-17T23:28:26,
UNL,2957_LeafPhotoA_2025-09-09 16_00_50.634-05_00.jpg,Ruben,1.5,2026-03-17T23:28:40,
UNL,1711_LeafPhotoA_2025-09-09 09_06_57.472-05_00.jpg,Ruben,4.5,2026-03-17T23:28:45,
UNL,1827_LeafPhotoA_2025-09-09 09_28_41.756-05_00.jpg,Ruben,1.5,2026-03-17T23:28:55,Wet spots delimited by the veins suggest a bacterial infection
UNL,1414_LeafPhotoA_2025-09-08 09_36_43.216-05_00.jpg,Ruben,1.5,2026-03-17T23:29:02,
UNL,1841_LeafPhotoA_2025-09-09 09_51_37.728-05_00.jpg,Ruben,1.5,2026-03-17T23:29:30,
UNL,5047_LeafPhotoA_2025-09-09 16_59_13.351-05_00.jpg,Ruben,1,2026-03-17T23:29:35,
UNL,1272_LeafPhotoA_2025-09-08 16_15_18.232-05_00.jpg,Ruben,3.5,2026-03-17T23:29:42,
UNL,2878_LeafPhotoA_2025-09-09 14_41_56.851-05_00.jpg,Ruben,1.5,2026-03-17T23:29:53,
UNL,1387_LeafPhotoA_2025-09-08 13_07_31.088-05_00.jpg,Ruben,1,2026-03-17T23:29:59,
UNL,6013_LeafPhotoA_2025-09-09 16_56_02.230-05_00.jpg,Ruben,1.5,2026-03-17T23:30:19,
UNL,1269_LeafPhotoA_2025-09-08 16_17_52.960-05_00.jpg,Ruben,2.5,2026-03-17T23:30:22,
UNL,1411_LeafPhotoA_2025-09-08 09_32_12.507-05_00.jpg,Ruben,1.5,2026-03-17T23:30:28,
UNL,1202_LeafPhotoA_2025-09-08 10_45_39.926-05_00.jpg,Ruben,1,2026-03-17T23:30:32,
UNL,2275_LeafPhotoA_2025-09-08 17_08_42.063-05_00.jpg,Ruben,1,2026-03-17T23:30:37,
UNL,1893_LeafPhotoA_2025-09-09 17_17_29.747-05_00.jpg,Ruben,3,2026-03-17T23:30:42,
UNL,2163_LeafPhotoA_2025-09-09 11_54_54.715-05_00.jpg,Ruben,3.5,2026-03-17T23:30:46,
AAMU,10307_LeafPhotoA_2025-10-23 09_58_23.780-05_00.jpg,Ruben,3,2026-03-18T21:39:39,
AAMU,20218_LeafPhotoA_2025-10-23 11_39_12.090-05_00.jpg,Ruben,3,2026-03-18T21:39:49,
AAMU,20501_LeafPhotoA_2025-10-23 14_25_24.562-05_00.jpg,Ruben,4,2026-03-18T21:40:08,
AAMU,11320_LeafPhotoA_2025-10-24 13_31_04.814-05_00.jpg,Ruben,4,2026-03-18T21:40:13,
AAMU,10521_LeafPhotoA_2025-10-23 15_34_02.901-05_00.jpg,Ruben,2,2026-03-18T21:40:29,
AAMU,20108_LeafPhotoA_2025-10-23 10_51_12.753-05_00.jpg,Ruben,1.5,2026-03-18T21:40:32,
AAMU,20111_LeafPhotoA_2025-10-23 10_53_46.797-05_00.jpg,Ruben,2.5,2026-03-18T21:40:42,
AAMU,11315_LeafPhotoA_2025-10-24 13_26_32.678-05_00.jpg,Ruben,4,2026-03-18T21:40:49,
AAMU,20306_LeafPhotoA_2025-10-23 11_59_06.168-05_00.jpg,Ruben,3.5,2026-03-18T21:40:52,
AAMU,21503_LeafPhotoA_2025-10-24 15_09_57.465-05_00.jpg,Ruben,2,2026-03-18T21:41:03,
AAMU,11120_LeafPhotoA_2025-10-24 11_55_22.001-05_00.jpg,Ruben,4.5,2026-03-18T21:41:15,
AAMU,10202_LeafPhotoA_2025-10-21 16_06_34.888-05_00.jpg,Ruben,2.5,2026-03-18T21:42:17,
AAMU,11316_LeafPhotoA_2025-10-24 13_27_08.306-05_00.jpg,Ruben,2.5,2026-03-18T21:42:23,
AAMU,10920_LeafPhotoA_2025-10-24 10_43_33.991-05_00.jpg,Ruben,4,2026-03-18T21:42:33,
AAMU,11624_LeafPhotoA_2025-10-24 14_53_28.588-05_00.jpg,Ruben,1,2026-03-18T21:42:37,
AAMU,20109_LeafPhotoA_2025-10-23 10_52_03.307-05_00.jpg,Ruben,1.5,2026-03-18T21:42:55,
AAMU,10309_LeafPhotoA_2025-10-23 10_00_21.452-05_00.jpg,Ruben,3.5,2026-03-18T21:43:48,
AAMU,10626_LeafPhotoA_2025-10-23 16_22_33.810-05_00.jpg,Ruben,3.5,2026-03-18T21:43:56,
AAMU,21227_LeafPhotoA_2025-10-24 12_17_42.134-05_00.jpg,Ruben,1.5,2026-03-18T21:44:01,
AAMU,10718_LeafPhotoA_2025-10-23 16_58_52.009-05_00.jpg,Ruben,3,2026-03-18T21:44:06,
AAMU,20427_LeafPhotoA_2025-10-23 14_23_15.570-05_00.jpg,Ruben,3,2026-03-18T21:44:34,
AAMU,21621_LeafPhotoA_2025-10-24 15_59_11.488-05_00.jpg,Ruben,1,2026-03-18T21:44:38,
AAMU,20303_LeafPhotoA_2025-10-23 11_55_15.203-05_00.jpg,Ruben,3,2026-03-18T21:44:47,
AAMU,21210_LeafPhotoA_2025-10-24 12_04_52.791-05_00.jpg,Ruben,2.5,2026-03-18T21:44:52,
AAMU,20321_LeafPhotoA_2025-10-23 12_15_51.795-05_00.jpg,Ruben,2,2026-03-18T21:44:56,
AAMU,20915_LeafPhotoA_2025-10-24 10_41_57.823-05_00.jpg,Ruben,1.5,2026-03-18T21:45:08,
