project,image,username,score,timestamp,comment
sample800,1750_LeafPhotoA_2025-09-09 10_09_28.880-05_00.jpg,Libia,2.5,2026-04-12T20:24:36,
sample800,2010_LeafPhotoA_2025-09-08 10_44_22.059-05_00.jpg,Libia,1.5,2026-04-12T20:24:41,
sample800,1123_LeafPhotoA_2025-09-08 10_09_09.535-05_00.jpg,Libia,1.5,2026-04-12T20:24:48,
sample800,1510_LeafPhotoA_2025-09-09 09_05_13.748-05_00.jpg,Libia,2,2026-04-12T20:24:59,
sample800,2150_LeafPhotoA_2025-09-08 12_22_07.286-05_00.jpg,Libia,1.5,2026-04-12T20:25:02,
sample800,9351_LeafPhotoA_2025-09-09 17_07_37.530-05_00.jpg,Libia,1,2026-04-12T20:25:04,
sample800,1452_LeafPhotoB_2025-09-08 12_28_36.613-05_00.jpg,Libia,1,2026-04-12T20:25:07,
sample800,2167_LeafPhotoA_2025-09-09 12_01_16.586-05_00.jpg,Libia,3,2026-04-12T20:25:36,
sample800,2317_LeafPhotoA_2025-09-08 10_45_32.243-05_00.jpg,Libia,3,2026-04-12T20:25:40,
sample800,2914_LeafPhotoA_2025-09-09 16_34_44.640-05_00.jpg,Libia,4,2026-04-12T20:25:45,
sample800,2662_LeafPhotoA_2025-09-09 11_35_27.644-05_00.jpg,Libia,3.5,2026-04-12T20:25:50,
sample800,2235_LeafPhotoA_2025-09-08 11_40_03.588-05_00.jpg,Libia,3,2026-04-12T20:25:53,
sample800,2693_LeafPhotoA_2025-09-09 10_38_35.796-05_00.jpg,Libia,1.5,2026-04-12T20:26:00,
sample800,2499_LeafPhotoB_2025-09-08 12_23_25.734-05_00.jpg,Libia,1.5,2026-04-12T20:26:03,
sample800,1396_LeafPhotoA_2025-09-08 13_22_43.424-05_00.jpg,Libia,1.5,2026-04-12T20:26:06,
sample800,1249_LeafPhotoA_2025-09-08 10_41_51.533-05_00.jpg,Libia,1,2026-04-12T20:26:09,
sample800,1045_LeafPhotoA_2025-09-08 10_24_39.722-05_00.jpg,Libia,1,2026-04-12T20:26:11,
sample800,1480_LeafPhotoB_2025-09-08 16_44_45.429-05_00.jpg,Libia,1.5,2026-04-12T20:26:14,
sample800,1907_LeafPhotoA_2025-09-09 14_42_36.286-05_00.jpg,Libia,1.5,2026-04-12T20:26:19,
sample800,2506_LeafPhotoA_2025-09-09 10_01_46.426-05_00.jpg,Libia,2.5,2026-04-12T20:26:23,
sample800,2341_LeafPhotoA_2025-09-08 11_09_22.552-05_00.jpg,Libia,1,2026-04-12T20:26:24,
sample800,2625_LeafPhotoA_2025-09-09 12_15_05.460-05_00.jpg,Libia,3,2026-04-12T20:26:30,
sample800,5045_LeafPhotoA_2025-09-09 17_01_44.217-05_00.jpg,Libia,1.5,2026-04-12T20:26:33,
sample800,1250_LeafPhotoA_2025-09-08 10_43_41.179-05_00.jpg,Libia,1.5,2026-04-12T20:26:35,
sample800,2153_LeafPhotoA_2025-09-08 12_29_10.390-05_00.jpg,Libia,1.5,2026-04-12T20:26:39,
sample800,2248_LeafPhotoA_2025-09-08 12_01_20.448-05_00.jpg,Libia,2,2026-04-12T20:26:43,
sample800,2742_LeafPhotoA_2025-09-09 11_11_59.314-05_00.jpg,Libia,2.5,2026-04-12T20:27:30,
sample800,1256_LeafPhotoA_2025-09-08 16_32_47.764-05_00.jpg,Libia,2.5,2026-04-12T20:27:33,
sample800,2833_LeafPhotoA_2025-09-09 10_51_02.314-05_00.jpg,Libia,1,2026-04-12T20:27:36,
sample800,2902_LeafPhotoA_2025-09-09 16_13_57.638-05_00.jpg,Libia,1.5,2026-04-12T20:27:43,
sample800,1284_LeafPhotoA_2025-09-08 16_03_49.001-05_00.jpg,Libia,1.5,2026-04-12T20:27:56,Not clear
sample800,1472_LeafPhotoB_2025-09-08 16_38_48.113-05_00.jpg,Libia,1.5,2026-04-12T20:28:00,
sample800,1811_LeafPhotoA_2025-09-09 09_05_51.708-05_00.jpg,Libia,1.5,2026-04-12T20:28:03,
sample800,2442_LeafPhotoB_2025-09-08 11_18_36.514-05_00.jpg,Libia,1.5,2026-04-12T20:28:14,
sample800,1697_LeafPhotoA_2025-09-09 08_53_49.546-05_00.jpg,Libia,1.5,2026-04-12T20:28:18,
sample800,1737_LeafPhotoA_2025-09-09 09_50_03.892-05_00.jpg,Libia,4,2026-04-12T20:28:23,
sample800,1081_LeafPhotoA_2025-09-08 13_14_07.416-05_00.jpg,Libia,3.5,2026-04-12T20:28:26,
sample800,2381_LeafPhotoA_2025-09-08 11_51_21.824-05_00.jpg,Libia,1.5,2026-04-12T20:28:28,
sample800,1026_LeafPhotoA_2025-09-08 10_01_59.080-05_00.jpg,Libia,1.5,2026-04-12T20:28:32,
sample800,1678_LeafPhotoA_2025-09-09 09_34_24.350-05_00.jpg,Libia,3,2026-04-12T20:28:35,
sample800,2950_LeafPhotoA_2025-09-09 16_20_58.442-05_00.jpg,Libia,2,2026-04-12T20:28:39,
sample800,2073_LeafPhotoA_2025-09-08 12_07_54.433-05_00.jpg,Libia,1.5,2026-04-12T20:28:42,
sample800,6018_LeafPhotoA_2025-09-09 16_46_05.626-05_00.jpg,Libia,1,2026-04-12T20:28:44,
sample800,1882_LeafPhotoA_2025-09-09 13_17_22.842-05_00.jpg,Libia,1.5,2026-04-12T20:28:47,
sample800,2760_LeafPhotoA_2025-09-09 16_19_13.921-05_00.jpg,Libia,1.5,2026-04-12T20:28:49,
sample800,1095_LeafPhotoA_2025-09-09 11_06_50.542-05_00.jpg,Libia,1.5,2026-04-12T20:28:52,
sample800,1956_LeafPhotoA_2025-09-09 17_17_49.256-05_00.jpg,Libia,2,2026-04-12T20:29:17,
sample800,2897_LeafPhotoA_2025-09-09 13_55_49.813-05_00.jpg,Libia,1.5,2026-04-12T20:29:19,
sample800,2755_LeafPhotoA_2025-09-09 16_28_33.930-05_00.jpg,Libia,1,2026-04-12T20:29:22,
sample800,2887_LeafPhotoA_2025-09-09 14_03_46.022-05_00.jpg,Libia,2.5,2026-04-12T20:29:25,
sample800,1689_LeafPhotoA_2025-09-09 09_13_19.326-05_00.jpg,Libia,1,2026-04-12T20:29:28,
sample800,1679_LeafPhotoA_2025-09-09 09_32_13.519-05_00.jpg,Libia,1.5,2026-04-12T20:29:33,
sample800,2664_LeafPhotoA_2025-09-09 11_37_21.882-05_00.jpg,Libia,2.5,2026-04-12T20:29:37,
sample800,2455_LeafPhotoB_2025-09-08 11_32_47.648-05_00.jpg,Libia,4,2026-04-12T20:29:46,
sample800,1512_LeafPhotoA_2025-09-09 09_08_29.596-05_00.jpg,Libia,3,2026-04-12T20:29:49,
sample800,2035_LeafPhotoA_2025-09-08 11_13_14.336-05_00.jpg,Libia,1.5,2026-04-12T20:29:52,
sample800,1306_LeafPhotoA_2025-09-08 09_21_26.779-05_00.jpg,Libia,2.5,2026-04-12T20:29:55,
sample800,1081_LeafPhotoA_2025-09-08 13_14_31.503-05_00.jpg,Libia,2,2026-04-12T20:29:58,
sample800,1872_LeafPhotoA_2025-09-09 17_01_06.251-05_00.jpg,Libia,1.5,2026-04-12T20:30:01,
sample800,1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00.jpg,Libia,1.5,2026-04-12T20:30:03,
sample800,1062_LeafPhotoA_2025-09-08 12_54_11.961-05_00.jpg,Libia,3,2026-04-12T20:30:08,
sample800,1549_LeafPhotoA_2025-09-09 09_50_49.099-05_00.jpg,Libia,3,2026-04-12T20:30:11,
sample800,2476_LeafPhotoB_2025-09-08 11_51_54.468-05_00.jpg,Libia,2,2026-04-12T20:30:13,
sample800,1899_LeafPhotoA_2025-09-09 13_47_11.649-05_00.jpg,Libia,1.5,2026-04-12T20:30:15,
sample800,1605_LeafPhotoA_2025-09-09 09_07_08.633-05_00.jpg,Libia,1.5,2026-04-12T20:30:17,
sample800,2069_LeafPhotoA_2025-09-08 12_03_26.688-05_00.jpg,Libia,2,2026-04-12T20:30:20,
sample800,2769_LeafPhotoA_2025-09-09 15_55_06.978-05_00.jpg,Libia,1.5,2026-04-12T20:31:26,
sample800,1874_LeafPhotoA_2025-09-09 13_24_05.096-05_00.jpg,Libia,1.5,2026-04-12T20:31:29,
sample800,1001_LeafPhotoA_2025-09-08 10_30_44.491-05_00.jpg,Libia,2,2026-04-12T20:31:30,
sample800,2687_LeafPhotoA_2025-09-09 10_47_11.070-05_00.jpg,Libia,1,2026-04-12T20:31:32,
sample800,1577_LeafPhotoA_2025-09-09 09_51_50.173-05_00.jpg,Libia,1.5,2026-04-12T20:31:37,
sample800,1705_LeafPhotoA_2025-09-09 08_56_59.048-05_00.jpg,Libia,2,2026-04-12T20:31:41,
sample800,2390_LeafPhotoA_2025-09-08 12_00_53.414-05_00.jpg,Libia,1,2026-04-12T20:31:43,
sample800,1016_LeafPhotoA_2025-09-08 09_49_45.693-05_00.jpg,Libia,1.5,2026-04-12T20:31:45,
sample800,2441_LeafPhotoB_2025-09-08 11_17_12.000-05_00.jpg,Libia,2,2026-04-12T20:31:48,
sample800,1665_LeafPhotoA_2025-09-09 09_57_34.568-05_00.jpg,Libia,2,2026-04-12T20:31:50,
sample800,1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00.jpg,Libia,3.5,2026-04-12T20:31:56,
sample800,5036_LeafPhotoA_2025-09-09 17_09_05.761-05_00.jpg,Libia,1.5,2026-04-12T20:31:59,
sample800,1402_LeafPhotoB_2025-09-08 10_39_37.458-05_00.jpg,Libia,2,2026-04-12T20:32:08,
sample800,6010_LeafPhotoA_2025-09-09 17_01_22.660-05_00.jpg,Libia,1,2026-04-12T20:32:10,
sample800,2538_LeafPhotoA_2025-09-09 10_37_31.295-05_00.jpg,Libia,2,2026-04-12T20:32:13,
sample800,2551_LeafPhotoA_2025-09-09 11_08_02.367-05_00.jpg,Libia,1.5,2026-04-12T20:32:15,
sample800,1008_LeafPhotoA_2025-09-08 09_38_43.510-05_00.jpg,Libia,1,2026-04-12T20:32:17,
sample800,2572_LeafPhotoA_2025-09-09 10_48_03.925-05_00.jpg,Libia,1,2026-04-12T20:32:20,
sample800,1483_LeafPhotoB_2025-09-08 16_48_47.018-05_00.jpg,Libia,1.5,2026-04-12T20:32:23,
sample800,1005_LeafPhotoA_2025-09-08 09_35_15.574-05_00.jpg,Libia,1.5,2026-04-12T20:32:25,
sample800,1053_LeafPhotoA_2025-09-08 12_43_49.634-05_00.jpg,Libia,2,2026-04-12T20:32:28,
sample800,2975_LeafPhotoA_2025-09-09 16_24_07.497-05_00.jpg,Libia,2,2026-04-12T20:32:32,
sample800,1038_LeafPhotoA_2025-09-08 10_16_04.977-05_00.jpg,Libia,1.5,2026-04-12T20:32:35,
sample800,2631_LeafPhotoA_2025-09-09 11_48_53.491-05_00.jpg,Libia,2.5,2026-04-12T20:32:39,
sample800,2218_LeafPhotoA_2025-09-08 11_14_46.146-05_00.jpg,Libia,1.5,2026-04-12T20:32:44,
sample800,2772_LeafPhotoA_2025-09-09 15_47_32.015-05_00.jpg,Libia,1,2026-04-12T20:32:46,
sample800,1310_LeafPhotoA_2025-09-08 09_26_39.882-05_00.jpg,Libia,1.5,2026-04-12T20:32:52,
sample800,2158_LeafPhotoA_2025-09-08 12_35_42.896-05_00.jpg,Libia,1.5,2026-04-12T20:32:56,
sample800,2656_LeafPhotoA_2025-09-09 11_30_02.897-05_00.jpg,Libia,2.5,2026-04-12T20:33:00,
sample800,1800_LeafPhotoA_2025-09-09 10_52_27.692-05_00.jpg,Libia,1.5,2026-04-12T20:33:03,
sample800,1013_LeafPhotoA_2025-09-08 09_45_15.101-05_00.jpg,Libia,1.5,2026-04-12T20:33:06,
sample800,1587_LeafPhotoA_2025-09-09 09_38_26.336-05_00.jpg,Libia,1.5,2026-04-12T20:33:09,
sample800,1427_LeafPhotoA_2025-09-08 09_49_32.229-05_00.jpg,Libia,3.5,2026-04-12T20:33:17,
sample800,1997_LeafPhotoA_2025-09-09 15_58_29.800-05_00.jpg,Libia,1.5,2026-04-12T20:33:20,
sample800,9260_LeafPhotoA_2025-09-08 12_05_57.503-05_00.jpg,Libia,1,2026-04-12T20:33:22,
sample800,1508_LeafPhotoA_2025-09-09 09_02_17.390-05_00.jpg,Libia,1.5,2026-04-12T20:33:28,
sample800,1404_LeafPhotoB_2025-09-08 09_58_06.206-05_00.jpg,Libia,1.5,2026-04-12T20:33:31,
sample800,2089_LeafPhotoA_2025-09-08 12_26_16.331-05_00.jpg,Libia,1.5,2026-04-12T20:33:33,
sample800,1468_LeafPhotoB_2025-09-08 16_31_09.404-05_00.jpg,Libia,1.5,2026-04-12T20:33:35,
sample800,1428_LeafPhotoB_2025-09-08 10_20_54.940-05_00.jpg,Libia,1.5,2026-04-12T20:33:37,
sample800,2189_LeafPhotoA_2025-09-08 17_18_33.881-05_00.jpg,Libia,1,2026-04-12T20:33:39,
sample800,1314_LeafPhotoA_2025-09-08 09_31_44.782-05_00.jpg,Libia,1.5,2026-04-12T20:33:42,
sample800,1145_LeafPhotoA_2025-09-08 10_41_37.289-05_00.jpg,Libia,1.5,2026-04-12T20:33:44,
sample800,2273_LeafPhotoA_2025-09-08 17_10_20.317-05_00.jpg,Libia,2,2026-04-12T20:33:53,
sample800,2433_LeafPhotoB_2025-09-08 11_09_46.410-05_00.jpg,Libia,1.5,2026-04-12T20:33:56,
sample800,1877_LeafPhotoA_2025-09-09 13_21_11.014-05_00.jpg,Libia,2,2026-04-12T20:33:59,
sample800,2182_LeafPhotoA_2025-09-09 12_26_51.449-05_00.jpg,Libia,3,2026-04-12T20:34:05,
sample800,2490_LeafPhotoB_2025-09-08 12_05_22.252-05_00.jpg,Libia,2,2026-04-12T20:34:07,
sample800,2186_LeafPhotoA_2025-09-09 12_31_28.944-05_00.jpg,Libia,4,2026-04-12T20:34:13,
sample800,1792_LeafPhotoA_2025-09-09 09_09_06.607-05_00.jpg,Libia,1.5,2026-04-12T20:34:18,
sample800,2822_LeafPhotoA_2025-09-09 10_35_31.815-05_00.jpg,Libia,1,2026-04-12T20:34:21,
sample800,6008_LeafPhotoA_2025-09-09 17_03_49.237-05_00.jpg,Libia,1.5,2026-04-12T20:34:25,
sample800,1137_LeafPhotoA_2025-09-08 10_30_17.775-05_00.jpg,Libia,2,2026-04-12T20:34:30,
sample800,1014_LeafPhotoA_2025-09-08 09_46_05.675-05_00.jpg,Libia,4,2026-04-12T20:34:35,
sample800,1658_LeafPhotoA_2025-09-09 10_12_25.098-05_00.jpg,Libia,1.5,2026-04-12T20:34:48,
sample800,2794_LeafPhotoA_2025-09-09 11_14_44.812-05_00.jpg,Libia,1.5,2026-04-12T20:34:50,
sample800,2140_LeafPhotoA_2025-09-08 12_01_54.848-05_00.jpg,Libia,2,2026-04-12T20:34:55,
sample800,1935_LeafPhotoA_2025-09-09 15_31_58.041-05_00.jpg,Libia,2.5,2026-04-12T20:35:06,
sample800,2393_LeafPhotoA_2025-09-08 12_18_13.823-05_00.jpg,Libia,2,2026-04-12T20:35:10,
sample800,2767_LeafPhotoA_2025-09-09 16_00_11.553-05_00.jpg,Libia,2,2026-04-12T20:35:13,
sample800,2530_LeafPhotoA_2025-09-09 10_28_43.092-05_00.jpg,Libia,4,2026-04-12T20:35:18,
sample800,1397_LeafPhotoA_2025-09-08 13_28_16.462-05_00.jpg,Libia,2.5,2026-04-12T20:35:23,
sample800,5021_LeafPhotoA_2025-09-09 16_37_05.057-05_00.jpg,Libia,2,2026-04-12T20:35:25,
sample800,1350_LeafPhotoA_2025-09-08 10_18_59.648-05_00.jpg,Libia,1.5,2026-04-12T20:35:28,
sample800,2884_LeafPhotoA_2025-09-09 14_07_40.879-05_00.jpg,Libia,1.5,2026-04-12T20:35:31,
sample800,2867_LeafPhotoA_2025-09-09 14_50_34.297-05_00.jpg,Libia,1.5,2026-04-12T20:35:33,
sample800,2819_LeafPhotoA_2025-09-09 10_31_41.756-05_00.jpg,Libia,2,2026-04-12T20:35:37,
sample800,1859_LeafPhotoA_2025-09-09 13_37_34.301-05_00.jpg,Libia,3,2026-04-12T20:35:41,
sample800,1810_LeafPhotoA_2025-09-09 09_05_30.894-05_00.jpg,Libia,4.5,2026-04-12T20:35:50,
sample800,1181_LeafPhotoA_2025-09-08 16_13_30.089-05_00.jpg,Libia,2.5,2026-04-12T20:35:58,
sample800,1864_LeafPhotoA_2025-09-09 13_32_45.370-05_00.jpg,Libia,1.5,2026-04-12T20:36:03,
sample800,2763_LeafPhotoA_2025-09-09 16_10_47.493-05_00.jpg,Libia,1.5,2026-04-12T20:36:06,
sample800,2983_LeafPhotoA_2025-09-09 16_35_57.602-05_00.jpg,Libia,2,2026-04-12T20:36:08,
sample800,2694_LeafPhotoA_2025-09-09 10_36_57.596-05_00.jpg,Libia,2,2026-04-12T20:36:11,
sample800,5006_LeafPhotoA_2025-09-09 16_01_39.048-05_00.jpg,Libia,1.5,2026-04-12T20:36:13,
sample800,1157_LeafPhotoA_2025-09-08 16_50_24.357-05_00.jpg,Libia,2,2026-04-12T20:36:19,
sample800,6035_LeafPhotoA_2025-09-09 16_19_41.324-05_00.jpg,Libia,1.5,2026-04-12T20:36:22,
sample800,2814_LeafPhotoA_2025-09-09 10_25_44.101-05_00.jpg,Libia,3,2026-04-12T20:36:30,
sample800,2956_LeafPhotoA_2025-09-09 15_59_30.545-05_00.jpg,Libia,1.5,2026-04-12T20:36:34,
sample800,1638_LeafPhotoA_2025-09-09 10_27_46.342-05_00.jpg,Libia,2,2026-04-12T20:36:39,
sample800,2792_LeafPhotoA_2025-09-09 11_23_03.034-05_00.jpg,Libia,1.5,2026-04-12T20:36:41,
sample800,6029_LeafPhotoA_2025-09-09 16_30_34.819-05_00.jpg,Libia,2,2026-04-12T20:36:44,
sample800,2464_LeafPhotoB_2025-09-08 11_41_40.408-05_00.jpg,Libia,2.5,2026-04-12T20:36:48,
sample800,1525_LeafPhotoA_2025-09-09 09_23_09.815-05_00.jpg,Libia,2,2026-04-12T20:36:50,
sample800,6043_LeafPhotoA_2025-09-09 16_04_16.208-05_00.jpg,Libia,2,2026-04-12T20:36:53,
sample800,1534_LeafPhotoA_2025-09-09 09_32_36.020-05_00.jpg,Libia,3,2026-04-12T20:36:59,
sample800,1402_LeafPhotoB_2025-09-08 10_40_07.212-05_00.jpg,Libia,2,2026-04-12T20:37:02,
sample800,1814_LeafPhotoA_2025-09-09 09_10_31.361-05_00.jpg,Libia,1,2026-04-12T20:37:04,
sample800,2453_LeafPhotoB_2025-09-08 11_30_51.747-05_00.jpg,Libia,1.5,2026-04-12T20:37:06,
sample800,2784_LeafPhotoA_2025-09-09 15_12_11.468-05_00.jpg,Libia,2.5,2026-04-12T20:37:12,
sample800,2307_LeafPhotoA_2025-09-08 10_35_04.821-05_00.jpg,Libia,1.5,2026-04-12T20:37:15,
sample800,2357_LeafPhotoA_2025-09-08 11_28_10.254-05_00.jpg,Libia,1,2026-04-12T20:37:18,
sample800,1539_LeafPhotoA_2025-09-09 09_37_58.578-05_00.jpg,Libia,2,2026-04-12T20:37:42,
sample800,1170_LeafPhotoA_2025-09-08 16_32_45.562-05_00.jpg,Libia,1.5,2026-04-12T20:37:47,
sample800,2082_LeafPhotoA_2025-09-08 12_18_18.860-05_00.jpg,Libia,1,2026-04-12T20:37:51,
sample800,1868_LeafPhotoA_2025-09-09 13_29_01.704-05_00.jpg,Libia,1.5,2026-04-12T20:38:11,
sample800,1561_LeafPhotoA_2025-09-09 10_12_13.903-05_00.jpg,Libia,1.5,2026-04-12T20:38:17,
sample800,2902_LeafPhotoA_2025-09-09 16_14_17.420-05_00.jpg,Libia,1.5,2026-04-12T20:38:22,
sample800,2040_LeafPhotoA_2025-09-08 11_19_26.696-05_00.jpg,Libia,2,2026-04-12T20:38:24,
sample800,2379_LeafPhotoA_2025-09-08 11_49_47.715-05_00.jpg,Libia,2.5,2026-04-12T20:38:27,
sample800,2222_LeafPhotoA_2025-09-08 11_22_53.252-05_00.jpg,Libia,2.5,2026-04-12T20:38:32,
sample800,2088_LeafPhotoA_2025-09-08 12_25_17.092-05_00.jpg,Libia,2.5,2026-04-12T20:38:39,
sample800,1077_LeafPhotoA_2025-09-08 13_10_16.495-05_00.jpg,Libia,2.5,2026-04-12T20:38:41,
sample800,2729_LeafPhotoA_2025-09-09 10_55_43.588-05_00.jpg,Libia,4.5,2026-04-12T20:38:50,
sample800,1978_LeafPhotoA_2025-09-09 16_46_20.867-05_00.jpg,Libia,1,2026-04-12T20:38:53,
sample800,2520_LeafPhotoA_2025-09-09 10_17_04.786-05_00.jpg,Libia,1,2026-04-12T20:39:02,not clear
sample800,2286_LeafPhotoA_2025-09-08 16_54_14.459-05_00.jpg,Libia,2,2026-04-12T20:39:14,
sample800,1167_LeafPhotoA_2025-09-08 16_37_11.962-05_00.jpg,Libia,2,2026-04-12T20:39:16,
sample800,2505_LeafPhotoA_2025-09-09 10_00_57.054-05_00.jpg,Libia,1.5,2026-04-12T20:39:20,
sample800,1479_LeafPhotoB_2025-09-08 16_43_58.192-05_00.jpg,Libia,2,2026-04-12T20:39:25,
sample800,1119_LeafPhotoA_2025-09-08 10_03_58.358-05_00.jpg,Libia,1.5,2026-04-12T20:39:29,
sample800,2817_LeafPhotoA_2025-09-09 10_29_25.768-05_00.jpg,Libia,1,2026-04-12T20:39:31,
sample800,5016_LeafPhotoA_2025-09-09 16_24_50.932-05_00.jpg,Libia,1,2026-04-12T20:39:34,
sample800,1023_LeafPhotoA_2025-09-08 09_57_52.275-05_00.jpg,Libia,1,2026-04-12T20:39:36,
sample800,2876_LeafPhotoA_2025-09-09 14_43_15.675-05_00.jpg,Libia,1.5,2026-04-12T20:39:39,
sample800,1171_LeafPhotoA_2025-09-08 16_31_27.281-05_00.jpg,Libia,1.5,2026-04-12T20:39:47,not clear
sample800,2169_LeafPhotoA_2025-09-09 12_05_18.887-05_00.jpg,Libia,2,2026-04-12T20:39:52,
sample800,1385_LeafPhotoA_2025-09-08 13_04_24.143-05_00.jpg,Libia,2,2026-04-12T20:39:54,
sample800,1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00.jpg,Libia,2,2026-04-12T20:39:57,
sample800,2041_LeafPhotoA_2025-09-08 11_20_20.644-05_00.jpg,Libia,2,2026-04-12T20:39:59,
sample800,1428_LeafPhotoA_2025-09-08 09_50_33.027-05_00.jpg,Libia,2,2026-04-12T20:40:01,
sample800,1949_LeafPhotoA_2025-09-09 16_08_00.707-05_00.jpg,Libia,1.5,2026-04-12T20:40:04,
sample800,2917_LeafPhotoA_2025-09-09 16_38_04.615-05_00.jpg,Libia,2,2026-04-12T20:40:06,
sample800,2293_LeafPhotoA_2025-09-08 16_47_21.144-05_00.jpg,Libia,1.5,2026-04-12T20:40:10,
sample800,2791_LeafPhotoA_2025-09-09 11_24_33.408-05_00.jpg,Libia,2.5,2026-04-12T20:40:16,
sample800,1681_LeafPhotoA_2025-09-09 09_29_00.984-05_00.jpg,Libia,1.5,2026-04-12T20:40:24,
sample800,1391_LeafPhotoA_2025-09-08 13_11_35.950-05_00.jpg,Libia,4.5,2026-04-12T20:40:33,
sample800,1584_LeafPhotoA_2025-09-09 09_39_38.950-05_00.jpg,Libia,2,2026-04-12T20:40:39,
sample800,1946_LeafPhotoA_2025-09-09 16_04_53.847-05_00.jpg,Libia,2.5,2026-04-12T20:40:45,
sample800,2009_LeafPhotoA_2025-09-08 10_43_35.775-05_00.jpg,Libia,1.5,2026-04-12T20:40:48,
sample800,2652_LeafPhotoA_2025-09-09 11_26_15.311-05_00.jpg,Libia,3,2026-04-12T20:41:03,
sample800,1212_LeafPhotoA_2025-09-08 09_42_54.332-05_00.jpg,Libia,2,2026-04-12T20:41:14,
sample800,2117_LeafPhotoA_2025-09-08 11_22_01.521-05_00.jpg,Libia,2,2026-04-12T20:41:28,
sample800,1666_LeafPhotoA_2025-09-09 09_55_47.332-05_00.jpg,Libia,1.5,2026-04-12T20:41:33,
sample800,2332_LeafPhotoA_2025-09-08 11_00_10.006-05_00.jpg,Libia,2,2026-04-12T20:41:35,
sample800,2758_LeafPhotoA_2025-09-09 16_22_09.492-05_00.jpg,Libia,1.5,2026-04-12T20:41:38,
sample800,2145_LeafPhotoA_2025-09-08 12_12_59.236-05_00.jpg,Libia,2.5,2026-04-12T20:41:42,
sample800,1442_LeafPhotoB_2025-09-08 10_31_26.108-05_00.jpg,Libia,1.5,2026-04-12T20:41:46,
sample800,1034_LeafPhotoA_2025-09-08 10_10_03.182-05_00.jpg,Libia,2,2026-04-12T20:41:48,
sample800,1652_LeafPhotoA_2025-09-09 10_20_27.938-05_00.jpg,Libia,1.5,2026-04-12T20:41:54,
sample800,1800_LeafPhotoA_2025-09-09 10_53_17.816-05_00.jpg,Libia,2,2026-04-12T20:41:56,
sample800,2446_LeafPhotoB_2025-09-08 11_21_40.834-05_00.jpg,Libia,2.5,2026-04-12T20:42:00,
sample800,1693_LeafPhotoA_2025-09-09 09_07_35.518-05_00.jpg,Libia,1.5,2026-04-12T20:42:04,
sample800,1941_LeafPhotoA_2025-09-09 15_40_00.245-05_00.jpg,Libia,2,2026-04-12T20:42:06,
sample800,1417_LeafPhotoB_2025-09-08 10_11_12.838-05_00.jpg,Libia,2.5,2026-04-12T20:42:09,
sample800,1118_LeafPhotoA_2025-09-08 10_02_17.783-05_00.jpg,Libia,1.5,2026-04-12T20:42:15,
sample800,2030_LeafPhotoA_2025-09-08 11_08_05.704-05_00.jpg,Libia,2,2026-04-12T20:42:20,
sample800,1075_LeafPhotoA_2025-09-08 13_08_10.230-05_00.jpg,Libia,2,2026-04-12T20:42:24,
